time,time_milisec,gx,gy,gz,resultant,MA_gx,MA_gy,MA_gz,MA_gR
45:30.6,1.42E+12,-2.3576603,0.4199443,-1.3706834,2.759291266,0.319967846,0.350941428,0.161412016,1.709352942
45:30.6,1.42E+12,-2.8362272,-1.3664198,-1.7618505,3.60768693,0.224659542,0.295645132,0.124576241,1.733825803
45:30.6,1.42E+12,-2.5932133,-1.396264,-1.5604047,3.333042335,0.129798896,0.239730636,0.090959334,1.749126283
45:30.6,1.42E+12,-2.3288825,-1.0988914,-1.1681719,2.827698993,0.036558338,0.184945948,0.06375884,1.748509991
45:30.7,1.42E+12,-2.4631796,-1.2790204,-0.93155324,2.927616499,-0.059666594,0.120632556,0.038903222,1.745871173
45:30.7,1.42E+12,-2.6038718,-1.6701871,-0.8313635,3.203254372,-0.158598794,0.045788574,0.013322815,1.746747487
45:30.7,1.42E+12,-2.63265,-2.0037982,-0.7397002,3.390163659,-0.257808114,-0.037667478,-0.012854461,1.749906334
45:30.7,1.42E+12,-2.5058136,-2.1647418,-0.57982266,3.361755966,-0.352583496,-0.124193176,-0.037518231,1.753626901
45:30.7,1.42E+12,-2.2436147,-2.046432,-0.38050872,3.060470183,-0.439066564,-0.201936262,-0.061563802,1.756897698
45:30.8,1.42E+12,-1.9025424,-1.6648581,-0.23448734,2.538977036,-0.516042244,-0.262433914,-0.085566745,1.756413131
45:30.8,1.42E+12,-1.4783343,-1.3781446,-0.09699259,2.023403668,-0.581378852,-0.310589024,-0.10741667,1.751056126
45:30.8,1.42E+12,-0.9880431,-1.0871674,-0.049029328,1.46988639,-0.63175092,-0.346486855,-0.127774406,1.741558234
45:30.8,1.42E+12,-0.61819345,-0.62778616,-0.087399885,0.885391069,-0.670483913,-0.361430075,-0.146234928,1.727955685
45:30.8,1.42E+12,-0.3943649,-0.34746715,-0.14389032,0.544941757,-0.700775373,-0.358680175,-0.162691654,1.710918721
45:30.9,1.42E+12,-0.10019025,-0.3741134,-0.21956538,0.445205434,-0.723520618,-0.353073795,-0.17669692,1.693479932
45:30.9,1.42E+12,0.2941741,-0.29630676,-0.32508463,0.529165488,-0.738655694,-0.340731252,-0.190659554,1.675232876
45:30.9,1.42E+12,0.6618927,-0.046897735,-0.44339395,0.798059859,-0.744517861,-0.326406227,-0.205410915,1.666046812
45:30.9,1.42E+12,0.843087,0.1918528,-0.49775228,0.997677562,-0.743537275,-0.309672377,-0.217838722,1.665393255
45:30.9,1.42E+12,0.7460947,0.32614988,-0.44339395,0.927161928,-0.745775561,-0.292405601,-0.223082704,1.663368724
45:31.0,1.42E+12,0.6086002,0.3783766,-0.31016266,0.780873825,-0.752298559,-0.280638615,-0.221036267,1.658124851
45:31.0,1.42E+12,0.6586948,0.17693058,-0.075675584,0.686228871,-0.757627811,-0.283431147,-0.212914494,1.650048315
45:31.0,1.42E+12,0.7983214,-0.3154919,0.14069188,0.869854242,-0.756284838,-0.295411297,-0.199740592,1.648648357
45:31.1,1.42E+12,0.7141189,-0.23875053,0.18119429,0.774466907,-0.754750022,-0.306368229,-0.185628737,1.646510614
45:31.1,1.42E+12,1.0146888,-0.1875896,0.14708692,1.042313667,-0.747971219,-0.325958543,-0.172476146,1.644166916
45:31.1,1.42E+12,1.2321222,-0.26433098,0.15135011,1.269213472,-0.737397989,-0.347403446,-0.161988191,1.646864213
45:31.1,1.42E+12,1.525231,0.81857234,0.07780665,1.73275623,-0.718255325,-0.331330427,-0.161412634,1.670111242
45:31.1,1.42E+12,1.7330716,1.112747,0.095925994,2.061781961,-0.692973365,-0.306304271,-0.163842779,1.700643376
45:31.1,1.42E+12,1.923859,1.3429706,0.14282346,2.350574829,-0.663172199,-0.279636708,-0.166081065,1.737591744
45:31.1,1.42E+12,2.15728,1.5433503,0.18332589,2.65883349,-0.627508857,-0.247938332,-0.169768909,1.780244062
45:31.2,1.42E+12,2.2553382,2.073078,0.2835156,3.076456385,-0.590204105,-0.210612267,-0.172582758,1.82952759
45:31.2,1.42E+12,2.3011699,2.3246188,0.43166912,3.299329281,-0.552451697,-0.167551923,-0.172710659,1.882986279
45:31.2,1.42E+12,2.362989,2.3235524,0.5542419,3.360029294,-0.513441591,-0.122317253,-0.170429736,1.938058605
45:31.2,1.42E+12,2.3171575,2.3757792,0.65336585,3.382370858,-0.475838403,-0.073991615,-0.166976377,1.992687908
45:31.2,1.42E+12,2.162609,2.1913874,0.843087,3.192154776,-0.441688572,-0.028671671,-0.160410742,2.042707502
45:31.3,1.42E+12,1.9760858,1.689372,0.9987011,2.785012878,-0.412740085,0.0057766,-0.149283267,2.084605902
45:31.3,1.42E+12,1.7511911,1.1671053,1.0082935,2.333551121,-0.389483238,0.025814575,-0.136535707,2.116979712
45:31.3,1.42E+12,1.4388974,0.56383437,0.9805815,1.830266375,-0.371065344,0.034618502,-0.125493501,2.139914622
45:31.3,1.42E+12,1.2353197,-0.0842025,0.8889187,1.524231373,-0.350750247,0.040139607,-0.11679616,2.158003165
45:31.4,1.42E+12,1.0551913,-0.5435837,0.8121773,1.438243333,-0.324807452,0.044275101,-0.10927126,2.16875011
45:31.4,1.42E+12,0.943277,-0.98697734,0.5798218,1.483269729,-0.291872688,0.039073756,-0.105029186,2.176889032
45:31.4,1.42E+12,0.9869768,-1.1287355,0.3709155,1.544585815,-0.248535222,0.032209678,-0.10257773,2.178999576
45:31.4,1.42E+12,1.0349398,-0.85587764,0.35066456,1.388017492,-0.194645854,0.035897524,-0.097909304,2.167517385
45:31.4,1.42E+12,0.8324285,-0.8185732,0.25686935,1.195399998,-0.136088056,0.044978566,-0.093347474,2.142389227
45:31.4,1.42E+12,0.884655,-0.5990083,0.00959244,1.068418189,-0.066168296,0.065528145,-0.092985087,2.102228431
45:31.5,1.42E+12,0.9773841,-0.4039576,-0.24408005,1.085373895,0.021551158,0.08658934,-0.098143801,2.049796668
45:31.5,1.42E+12,1.1500517,0.004263188,-0.45725012,1.237624644,0.11361928,0.073074361,-0.110038693,2.004102081
45:31.5,1.42E+12,0.9667256,0.4156811,-0.49988386,1.165003449,0.18089573,0.043763487,-0.120292167,1.966458754
