time,time_milisec,gx,gy,gz,resultant
52:03.3,1.42163E+12,-0.14708772,2.2521408,0.75035787,2.378404909
52:03.3,1.42163E+12,-1.0466652,3.4458926,0.6022049,3.651346956
52:03.3,1.42163E+12,-0.6363128,-0.7791368,0.6032707,1.172980678
52:03.3,1.42163E+12,-0.21849959,0.33574232,1.0551913,1.128668975
52:03.3,1.42163E+12,0.7588848,2.384306,1.9302539,3.160174261
52:03.4,1.42163E+12,0.68640685,2.5516443,1.6978986,3.140844258
52:03.4,1.42163E+12,2.5804226,-0.82070476,1.1468544,2.940648247
52:03.4,1.42163E+12,3.0845697,-1.62329,0.9422112,3.610734358
52:03.4,1.42163E+12,2.7818682,-0.5148058,0.6277854,2.897918253
52:03.4,1.42163E+12,2.6870072,-1.6829774,0.7674114,3.262106816
52:03.5,1.42163E+12,3.2316568,-0.719449,0.095925994,3.31216158
52:03.5,1.42163E+12,3.0749772,1.567865,-0.28884566,3.463685502
52:03.5,1.42163E+12,1.9984683,1.1798956,-0.19398493,2.32887512
52:03.5,1.42163E+12,1.4122511,-0.006395315,0.023448335,1.412460227
52:03.5,1.42163E+12,0.6288512,0.63524646,0.23342101,0.923838332
52:03.6,1.42163E+12,-0.28245062,-0.046897735,0.5691636,0.637122401
52:03.6,1.42163E+12,-0.968858,-0.34853294,0.72158,1.257314094
52:03.6,1.42163E+12,-1.1585792,-0.34533557,0.4700394,1.297111967
52:03.6,1.42163E+12,-1.5955778,-0.8270998,-0.025580462,1.797391709
52:03.6,1.42163E+12,-2.1093175,-1.3408399,-0.3932991,2.530169191
52:03.7,1.42163E+12,-2.54525,-1.8822913,-0.43806496,3.195812731
52:03.7,1.42163E+12,-2.7466958,-1.5934463,-0.719449,3.255920115
52:03.7,1.42163E+12,-3.2231307,-2.0517616,-1.7117553,4.186693609
52:03.7,1.42163E+12,-2.5932133,-1.8876206,-1.372815,3.488909253
52:03.7,1.42163E+12,-2.6667569,-0.9677922,-0.8484168,2.961085134
52:03.8,1.42163E+12,-2.6294525,1.7842325,-0.5862177,3.23127796
52:03.8,1.42163E+12,-2.0091274,1.4676752,-0.35173088,2.512842616
52:03.8,1.42163E+12,-1.3173909,-2.3438044,-0.7492926,2.791124728
52:03.8,1.42163E+12,-1.1660403,-1.393066,-1.118077,2.133161747
52:03.8,1.42163E+12,-0.42740592,-1.0669161,-1.1617765,1.634230835
52:03.9,1.42163E+12,0.05116039,-1.8194062,-0.699198,1.949803618
52:03.9,1.42163E+12,0.52866143,-2.4120185,-0.4721718,2.514013198
52:03.9,1.42163E+12,0.81963813,-1.5412195,-0.10978296,1.749061608
52:04.0,1.42163E+12,1.2427809,0.28777933,0.0948602,1.27918715
52:04.0,1.42163E+12,2.1199753,1.986744,0.36452016,2.928194314
52:04.0,1.42163E+12,2.6134639,2.577225,0.7034607,3.7372636
52:04.0,1.42163E+12,1.9174638,1.6723185,0.8015188,2.667536125
52:04.0,1.42163E+12,-1.6126314,1.9036078,0.14388953,2.499001178
52:04.0,1.42163E+12,-2.0389714,3.2188666,-0.34746715,3.826125975
52:04.0,1.42163E+12,-0.069280535,2.9854457,0.7013291,3.067498709
52:04.1,1.42163E+12,-0.9709896,2.4812984,0.77593833,2.775201406
52:04.1,1.42163E+12,-0.24727744,2.5516443,0.80684835,2.687571213
52:04.1,1.42163E+12,0.1065845,0.08420196,0.83988935,0.850802178
52:04.1,1.42163E+12,0.15348223,0.040501885,1.794891,1.801896473
52:04.1,1.42163E+12,0.36558598,0.53931993,1.7650473,1.881465138
52:04.2,1.42163E+12,2.1359632,-1.0573237,1.2513078,2.691847583
52:04.2,1.42163E+12,3.2423153,-2.029379,0.7908603,3.905950287
52:04.2,1.42163E+12,2.8202386,-0.7333054,0.38903484,2.93986916
52:04.2,1.42163E+12,2.861807,-0.2664626,0.37411287,2.898430966
52:04.2,1.42163E+12,2.9300213,0.33147913,-0.00106633,2.948712324
52:04.3,1.42163E+12,3.06645,1.3877364,-0.20464343,3.3720627
52:04.3,1.42163E+12,2.3267503,0.39116642,-0.16307548,2.365031023
52:04.3,1.42163E+12,1.3919997,-0.41035238,-0.04263428,1.451850517
52:04.3,1.42163E+12,0.62245613,0.879326,0.15667963,1.088675505
52:04.3,1.42163E+12,-0.2835164,-0.17906323,0.5062784,0.6072586
52:04.4,1.42163E+12,-1.0733114,-0.69173694,0.7013291,1.456832132
52:04.4,1.42163E+12,-1.5177706,-0.24301425,0.49348828,1.614377342
52:04.4,1.42163E+12,-1.9952714,-0.9613969,0.008526376,2.214828359
52:04.4,1.42163E+12,-2.531394,-2.0016665,-0.25154117,3.236958035
52:04.4,1.42163E+12,-2.6923373,-2.27559,-0.34426975,3.541964377
52:04.5,1.42163E+12,-3.0152898,-1.4900587,-0.99443847,3.507300298
52:04.5,1.42163E+12,-2.995039,-2.4280066,-1.6723189,4.202633123
52:04.5,1.42163E+12,-2.4930232,-2.1455564,-0.75675374,3.37509306
52:04.5,1.42163E+12,-2.679547,-0.01811988,-0.47963265,2.722195425
52:04.5,1.42163E+12,-2.2958412,2.2542725,-0.38903564,3.240984426
52:04.6,1.42163E+12,-1.393066,0.59154665,-0.4636449,1.582885628
52:04.6,1.42163E+12,-1.1298014,-2.0027325,-1.0455989,2.525997967
52:04.6,1.42163E+12,-0.82070476,-1.0296116,-1.3333787,1.873914381
52:04.6,1.42163E+12,-0.285648,-0.8793265,-1.1202086,1.452472782
52:04.6,1.42163E+12,0.16200915,-1.7799698,-0.904907,2.003346234
52:04.7,1.42163E+12,0.6608264,-2.2436147,-0.67361754,2.433980083
52:04.7,1.42163E+12,1.0775741,-0.9709896,-0.31122845,1.483526168
52:04.7,1.42163E+12,1.8695008,0.90703803,-0.061819427,2.078839309
52:04.7,1.42163E+12,2.8074489,2.277721,0.2248941,3.622203699
52:04.7,1.42163E+12,2.8660703,2.107185,0.7823337,3.64233903
52:04.8,1.42163E+12,-0.85481185,0.19398439,0.37624475,0.953883302
52:04.8,1.42163E+12,-2.6997983,2.8799264,-0.2728579,3.956935476
52:04.8,1.42163E+12,-0.5659667,2.2606673,-0.24727744,2.343518952
52:04.8,1.42163E+12,-0.39649647,1.8066155,1.02215,2.113258062
52:04.8,1.42163E+12,-1.0967598,3.11015,0.2366184,3.306342896
52:04.9,1.42163E+12,0.46044698,1.93132,0.6991975,2.104966866
52:04.9,1.42163E+12,-0.027712587,-0.48283058,1.0082935,1.118279544
52:04.9,1.42163E+12,0.18332589,0.15348223,1.6467379,1.664004474
52:04.9,1.42163E+12,0.4284712,0.6491024,1.488992,1.679886505
52:04.9,1.42163E+12,2.4002938,-0.80151933,0.8761286,2.677955356
52:05.0,1.42163E+12,3.6121655,-1.123406,0.5734271,3.826042247
52:05.0,1.42163E+12,2.9833136,0.402891,0.5744929,3.064722383
52:05.0,1.42163E+12,2.2979724,-0.9571337,0.6022049,2.561138968
52:05.0,1.42163E+12,2.924692,-0.29204303,0.25367194,2.950163026
52:05.0,1.42163E+12,3.1399937,0.943277,-0.2259607,3.286394707
52:05.1,1.42163E+12,2.0528266,0.6032707,-0.185458,2.147656224
52:05.1,1.42163E+12,1.2736903,0.32828146,-0.07034633,1.317195621
52:05.1,1.42163E+12,0.24621111,0.7460947,0.11617721,0.794213042
52:05.1,1.42163E+12,-0.4050234,-0.40289178,0.5265293,0.77691624
52:05.1,1.42163E+12,-1.0018996,-0.5446495,0.6448389,1.310062248
52:05.2,1.42163E+12,-1.4943221,-0.36665285,0.17266738,1.548304516
52:05.2,1.42163E+12,-2.3928335,-1.5604047,-0.2600678,2.868475248
52:05.2,1.42163E+12,-2.6614277,-2.0656178,-0.30909687,3.383122104
52:05.3,1.42163E+12,-2.679547,-2.09333,-0.36452097,3.4197775
52:05.3,1.42163E+12,-3.0739117,-1.7426648,-0.9880431,3.669065673
52:05.3,1.42163E+12,-3.0056975,-2.7648153,-1.6211582,4.393924785
52:05.3,1.42163E+12,-2.5537767,-1.8812256,-0.8292314,3.278476766
52:05.3,1.42163E+12,-2.765881,0.14282346,-0.52653015,2.819171908
52:05.3,1.42163E+12,-2.5207357,1.7884961,-0.30589947,3.105865621
52:05.3,1.42163E+12,-1.5369558,-0.2632652,-0.29524097,1.587044085
52:05.4,1.42163E+12,-1.5955778,-1.8940157,-0.84521943,2.616784262
52:05.4,1.42163E+12,-0.9358164,-0.7247785,-1.1756327,1.668283086
52:05.4,1.42163E+12,-0.35386246,-1.372815,-0.9571337,1.710539267
52:05.4,1.42163E+12,0.21743326,-2.0688152,-0.7727415,2.219099588
52:05.4,1.42163E+12,0.5808876,-2.4706407,-0.44232816,2.576266693
52:05.5,1.42163E+12,0.963528,-1.2076086,-0.033041574,1.545249651
52:05.5,1.42163E+12,1.6712526,0.61073184,0.21849905,1.792713158
52:05.5,1.42163E+12,2.5804226,2.179663,0.53292465,3.419578961
52:05.5,1.42163E+12,2.973721,2.661427,0.6043365,4.036264717
52:05.5,1.42163E+12,1.2672952,1.6147624,0.40715444,2.092670416
52:05.6,1.42163E+12,-2.1583467,2.1444898,0.08633356,3.04380526
52:05.6,1.42163E+12,-1.4101198,2.5154057,-0.2717921,2.896476244
52:05.6,1.42163E+12,-0.32934782,2.1679385,0.38796905,2.226869397
52:05.6,1.42163E+12,-0.9336848,3.33611,0.84948236,3.56693391
52:05.6,1.42163E+12,0.10871663,1.1809615,0.31549138,1.227201769
52:05.7,1.42163E+12,0.13642868,0.09059701,1.3237854,1.333877201
52:05.7,1.42163E+12,1.0232158,1.1905541,2.1700702,2.678356644
52:05.7,1.42163E+12,0.7993872,1.7874304,1.8204714,2.673582512
52:05.7,1.42163E+12,2.3800428,-0.5862177,0.9123673,2.615467265
52:05.7,1.42163E+12,2.7083247,-1.5241657,0.4924225,3.146519296
52:05.8,1.42163E+12,2.762683,-0.763149,0.39116642,2.892719296
52:05.8,1.42163E+12,2.9801161,-0.48176426,0.44765687,3.051816745
52:05.8,1.42163E+12,3.0579233,0.8345604,0.003197391,3.169762798
52:05.8,1.42163E+12,2.8191729,1.9910074,-0.20784108,3.457606719
52:05.8,1.42163E+12,2.7179172,1.7117548,-0.29204303,3.225285651
52:05.9,1.42163E+12,1.9398468,-0.23661894,0.15987702,1.960753629
52:05.9,1.42163E+12,1.0530595,0.36452016,0.18758908,1.130043769
52:05.9,1.42163E+12,0.402891,0.9571332,0.472171,1.140776303
52:05.9,1.42163E+12,-0.5531764,-0.10765136,0.6917364,0.892239986
52:05.9,1.42163E+12,-0.99550426,-0.033041574,0.5254635,1.126158234
52:06.0,1.42163E+12,-1.3514984,-0.4529864,0.23875,1.445249517
52:06.0,1.42163E+12,-1.8492498,-0.99550426,0.001065797,2.100179681
52:06.0,1.42163E+12,-2.325685,-0.9336848,-0.074609786,2.507218508
52:06.0,1.42163E+12,-2.6667569,-1.5668,-0.3506651,3.112783419
52:06.0,1.42163E+12,-2.7648153,-0.5574398,-1.2790204,3.096907483
52:06.1,1.42163E+12,-2.8745978,-2.0592225,-1.943045,4.034740845
52:06.1,1.42163E+12,-1.8982791,-2.5569744,-1.4911244,3.516394972
52:06.1,1.42163E+12,-2.4216113,-3.1048212,-0.8569434,4.029698247
52:06.1,1.42163E+12,-2.7285764,0.07354346,-0.49775228,2.774580174
52:06.1,1.42163E+12,-2.1775317,2.2596016,-0.007461112,3.138072555
52:06.2,1.42163E+12,-0.94754124,-2.069881,-0.43273544,2.31721853
52:06.2,1.42163E+12,-1.0242821,-2.010193,-1.3472346,2.627750137
52:06.2,1.42163E+12,-0.5457158,-0.049029328,-1.2939421,1.405167523
52:06.2,1.42163E+12,-0.37944293,-1.7543896,-0.826034,1.975902825
52:06.3,1.42163E+12,0.061818894,-2.3406067,-0.6512345,2.430301972
52:06.3,1.42163E+12,0.54358315,-1.7394674,-0.4188793,1.869943674
52:06.3,1.42163E+12,0.7897945,-0.53505677,-0.23022388,0.981358311
52:06.3,1.42163E+12,1.7725081,1.1990811,-0.17586558,2.14720962
52:06.3,1.42163E+12,2.6891391,2.6060028,0.07247766,3.745393531
52:06.3,1.42163E+12,2.9577334,2.7594852,0.7663456,4.117065826
52:06.4,1.42163E+12,0.14602113,0.65549743,0.6192587,0.913498981
52:06.4,1.42163E+12,-4.2538075,2.078407,-0.285648,4.74302105
52:06.4,1.42163E+12,0.19398439,3.5855193,-0.5467816,3.63215483
52:06.4,1.42163E+12,-0.70665914,2.6241224,0.9528695,2.879816972
52:06.4,1.42163E+12,-1.460215,2.5495129,0.7460947,3.031320038
52:06.5,1.42163E+12,-0.6981322,0.67468286,0.5371881,1.109574957
52:06.5,1.42163E+12,0.39436436,0.2909767,1.2992707,1.388630635
52:06.5,1.42163E+12,0.7929919,2.035773,1.8940148,2.891452909
52:06.6,1.42163E+12,1.1308666,0.39543015,1.6701865,2.055418988
52:06.6,1.42163E+12,3.3552954,-2.9726558,1.4740701,4.718852868
52:06.6,1.42163E+12,3.328649,-0.47750106,0.6682875,3.42848649
52:06.6,1.42163E+12,2.47064,-0.11298035,0.6011391,2.54522981
52:06.6,1.42163E+12,2.8831239,-0.7397002,0.33574232,2.99537689
52:06.6,1.42163E+12,3.2273936,0.98910844,-0.2739237,3.386656042
52:06.6,1.42163E+12,2.5953445,1.1106154,-0.40715498,2.852201749
52:06.7,1.42163E+12,1.4751362,-0.22915809,-0.037305295,1.493295659
52:06.7,1.42163E+12,0.68427527,0.48389584,0.044765607,0.839280518
52:06.7,1.42163E+12,-0.3208209,0.08526776,0.36984968,0.496976284
52:06.7,1.42163E+12,-1.0040312,-0.6416418,0.6448389,1.354843185
52:06.7,1.42163E+12,-1.4634124,-0.26433098,0.50414675,1.57022631
52:06.8,1.42163E+12,-1.8311304,-0.9272898,0.12577018,2.05638592
52:06.8,1.42163E+12,-2.3427386,-1.8321965,-0.30163574,2.989373226
52:06.8,1.42163E+12,-2.6198597,-1.9728886,-0.3613236,3.299471021
52:06.8,1.42163E+12,-2.6294525,-1.1063524,-0.8494829,2.976517643
52:06.9,1.42163E+12,-3.0653846,-2.183927,-1.5955778,4.088029893
52:06.9,1.42163E+12,-2.54525,-2.2564049,-1.2395837,3.62025253
52:06.9,1.42163E+12,-2.6134644,-1.159645,-0.8164416,2.973474329
52:06.9,1.42163E+12,-2.6614277,1.5422845,-0.6533666,3.144634604
52:06.9,1.42163E+12,-1.912135,1.5007163,-0.49988386,2.48159093
52:06.9,1.42163E+12,-1.2076086,-2.4482577,-1.123406,2.952003614
52:07.0,1.42163E+12,-0.9486071,-1.1255376,-1.578524,2.158339255
52:07.0,1.42163E+12,-0.5851519,-0.9795165,-1.2896789,1.721954408
52:07.0,1.42163E+12,-0.10658503,-2.0027325,-0.9038412,2.199824254
52:07.0,1.42163E+12,0.46257856,-2.5580404,-0.72584426,2.698962671
52:07.0,1.42163E+12,0.820704,-1.7852991,-0.3613236,1.997849513
52:07.1,1.42163E+12,1.1511176,-0.40289178,-0.036239497,1.220125738
52:07.1,1.42163E+12,2.1359632,1.6765816,0.30270103,2.732195558
52:07.1,1.42163E+12,2.6848757,2.6145296,0.77487254,3.826845961
52:07.1,1.42163E+12,2.009127,1.3674853,0.91449916,2.596712549
52:07.1,1.42163E+12,-2.0730784,1.0541252,0.30056942,2.345032189
52:07.2,1.42163E+12,-2.0911977,2.5932128,-0.66935384,3.397925104
52:07.2,1.42163E+12,0.26219887,3.1399937,0.40608865,3.176982322
52:07.2,1.42163E+12,-1.1212745,2.5271301,0.94967204,2.923272144
52:07.2,1.42163E+12,-1.0743773,1.4282386,0.83882356,1.974278867
52:07.2,1.42163E+12,0.087399356,0.2792524,0.609666,0.676249349
52:07.3,1.42163E+12,0.8356262,1.9249249,1.9366492,2.855558989
52:07.3,1.42163E+12,1.1777638,2.3310134,2.0570903,3.324510722
52:07.3,1.42163E+12,2.5431178,-1.8492498,1.6041039,3.52991817
52:07.3,1.42163E+12,2.5100763,-1.9995348,0.8239019,3.313221512
52:07.3,1.42163E+12,2.1391606,-0.5787568,0.64270705,2.307388103
52:07.4,1.42163E+12,2.9854457,-1.4175807,0.6203245,3.36262153
52:07.4,1.42163E+12,3.8455865,-0.53505677,0.058621503,3.883073236
52:07.4,1.42163E+12,3.3307807,1.8385907,-0.17693137,3.808650751
52:07.4,1.42163E+12,2.2873137,2.0858681,-0.36771864,3.117349305
52:07.4,1.42163E+12,1.6211575,0.056489907,-0.31122845,1.651728155
52:07.5,1.42163E+12,0.8835892,0.04369928,-0.020251475,0.884900912
52:07.5,1.42163E+12,-0.1406924,-0.33361152,0.5691636,0.674565194
52:07.5,1.42163E+12,-0.9571337,-0.47963265,0.7247777,1.292847676
52:07.6,1.42163E+12,-1.2609011,-0.16520707,0.5851514,1.399845392
52:07.6,1.42163E+12,-1.393066,-0.449789,0.18332589,1.475314003
52:07.6,1.42163E+12,-1.9057403,-1.1980158,-0.32615042,2.274524576
52:07.6,1.42163E+12,-2.5218015,-1.7181506,-0.465777,3.086822396
52:07.6,1.42163E+12,-2.887388,-1.8609743,-0.62885195,3.49223275
52:07.6,1.42163E+12,-3.533293,-2.43227,-1.5913144,4.575191613
52:07.6,1.42163E+12,-2.6155963,-2.3096974,-2.0229838,4.033424047
52:07.7,1.42163E+12,-2.4791672,-2.4546528,-0.7205148,3.56240536
52:07.7,1.42163E+12,-2.851149,-0.6022057,-0.35173088,2.935203049
52:07.7,1.42163E+12,-2.572962,1.689372,-0.20997268,3.085157976
52:07.7,1.42163E+12,-1.5742608,0.08420196,-0.39543068,1.625346873
52:07.7,1.42163E+12,-1.3419056,-2.1082516,-1.286481,2.810777261
52:07.8,1.42163E+12,-0.7929927,-0.54145205,-1.3610908,1.66570583
52:07.8,1.42163E+12,-0.4156819,-1.4282392,-0.8697341,1.723106514
52:07.8,1.42163E+12,0.1790627,-2.4621136,-0.67894655,2.560280306
52:07.8,1.42163E+12,0.68747264,-2.2052438,-0.35492826,2.337026512
52:07.9,1.42163E+12,1.1511176,-0.52653015,-0.003197924,1.265826194
52:07.9,1.42163E+12,2.15728,1.4623457,0.19611599,2.613574837
52:07.9,1.42163E+12,2.8639386,2.4173474,0.5617025,3.789620358
52:07.9,1.42163E+12,2.7157855,1.5540088,0.89318186,3.253952684
52:07.9,1.42163E+12,-0.8835897,0.2376842,0.29524016,0.961452697
52:07.9,1.42163E+12,-2.1892562,3.735804,-0.20570949,4.334903762
52:08.0,1.42163E+12,-0.49455488,2.3779113,0.003197391,2.428797419
52:08.0,1.42163E+12,-0.449789,2.3246188,0.68534106,2.464924964
52:08.0,1.42163E+12,-1.1681719,4.4435287,0.4178127,4.613473783
52:08.0,1.42163E+12,0.30909607,-0.32295302,0.19824784,0.489020695
52:08.0,1.42163E+12,0.08420196,-0.43273544,1.0914303,1.177102388
52:08.1,1.42163E+12,0.46684203,1.6819111,1.744796,2.468011246
52:08.1,1.42163E+12,0.58301973,1.832196,1.46128,2.414993463
52:08.1,1.42163E+12,2.6337147,-0.94114596,1.0551913,2.989253673
52:08.1,1.42163E+12,3.165574,-1.4644781,0.6586948,3.5495681
52:08.2,1.42163E+12,2.7360365,-0.10445344,0.6618927,2.816896909
52:08.2,1.42163E+12,2.7104561,-0.8729315,0.6054023,2.911201405
52:08.2,1.42163E+12,3.37981,0.07247766,0.123638056,3.382847176
52:08.2,1.42163E+12,3.1495864,1.5262967,-0.21423586,3.506475882
52:08.2,1.42163E+12,2.1231728,0.85161394,-0.21956538,2.298111833
52:08.2,1.42163E+12,1.5007163,0.6245877,0.011724034,1.625545035
52:08.3,1.42163E+12,0.14921851,1.1639079,0.22063065,1.193995665
52:08.3,1.42163E+12,-0.842022,-0.20677528,0.6341801,1.074216675
52:08.3,1.42163E+12,-1.573195,-0.48389637,0.80684835,1.833058227
52:08.3,1.42163E+12,-1.6190264,-0.3378747,0.5606367,1.746344555
52:08.3,1.42163E+12,-1.8769624,-0.8569434,0.12683597,2.067226936
52:08.4,1.42163E+12,-2.3096974,-1.415449,-0.23448734,2.719040688
52:08.4,1.42163E+12,-2.7200494,-1.8279331,-0.34640136,3.295451723
52:08.4,1.42163E+12,-3.0387387,-1.3792104,-0.88465554,3.452357113
52:08.4,1.42163E+12,-2.952405,-2.8554122,-2.0123253,4.573786968
52:08.4,1.42163E+12,-2.404558,-2.4013603,-1.1372625,3.583545236
52:08.5,1.42163E+12,-2.516472,-0.8132436,-0.5084105,2.693042465
52:08.5,1.42163E+12,-2.27559,1.907871,-0.4146161,2.998364239
52:08.5,1.42163E+12,-1.2172012,0.54251736,-0.6533666,1.484180502
52:08.5,1.42163E+12,-1.089299,-2.6262546,-1.3951981,3.167074877
52:08.5,1.42163E+12,-0.561703,-0.9059728,-1.4996511,1.839904997
52:08.6,1.42163E+12,-0.10338764,-1.308864,-0.9699238,1.632349887
52:08.6,1.42163E+12,0.39116642,-2.268129,-0.7343712,2.41593075
52:08.6,1.42163E+12,0.8260335,-2.232956,-0.57129574,2.448428611
52:08.6,1.42163E+12,0.97951573,-1.1660403,-0.25154117,1.54349409
52:08.6,1.42163E+12,1.567865,0.567032,-0.053292517,1.668102527
52:08.7,1.42163E+12,2.51434,2.2436142,0.27285737,3.380852179
52:08.7,1.42163E+12,2.9758527,2.7083247,0.77380675,4.097499098
52:08.7,1.42163E+12,1.219332,0.9624621,0.76421404,1.731221222
52:08.7,1.42163E+12,-2.6337156,2.059222,-0.15454857,3.346750419
52:08.7,1.42163E+12,-1.5284294,2.6507685,-0.80898046,3.164983326
52:08.8,1.42163E+12,-0.33254573,2.1253045,0.4210106,2.19197532
52:08.8,1.42163E+12,-1.0424014,3.713421,0.5702294,3.89887904
52:08.9,1.42163E+12,-0.48922536,1.8631054,0.678946,2.042417894
52:08.9,1.42163E+12,0.030909447,-0.3400066,1.1106154,1.161906386
52:08.9,1.42163E+12,0.49455407,1.061586,1.8204714,2.164639619
52:08.9,1.42163E+12,0.9816473,0.79725564,1.6701865,2.09493936
52:08.9,1.42163E+12,2.7413657,-1.5614705,1.2577026,3.396335062
52:08.9,1.42163E+12,3.4053905,-0.9059728,0.76421404,3.605758488
52:08.9,1.42163E+12,2.4642448,-0.25580436,0.5180027,2.531060075
52:08.9,1.42163E+12,2.4461255,-1.2545058,0.39436436,2.777199671
52:09.0,1.42163E+12,3.0749772,0.7109215,-0.040502686,3.156348306
52:09.0,1.42163E+12,2.8767288,1.986744,-0.22169697,3.503122872
52:09.0,1.42163E+12,1.9643612,0.70665836,-0.18652381,2.09591796
52:09.0,1.42163E+12,1.0349398,-0.003197924,0.09272861,1.039090569
52:09.0,1.42163E+12,0.34107184,0.45085427,0.21316953,0.604186082
52:09.1,1.42163E+12,-0.21956538,-0.5425179,0.46044698,0.744678487
52:09.1,1.42163E+12,-0.9251582,-0.7055928,0.50308096,1.267623504
52:09.1,1.42163E+12,-1.4591491,-0.3346773,0.20570895,1.51110594
52:09.1,1.42163E+12,-2.148754,-1.2140033,-0.21636799,2.477450882
52:09.2,1.42163E+12,-2.6422424,-2.0869346,-0.5883493,3.418025135
52:09.2,1.42163E+12,-2.6230571,-2.3128946,-0.620325,3.551719736
52:09.2,1.42163E+12,-2.9545364,-1.8950818,-1.2363864,3.721460963
52:09.2,1.42163E+12,-2.9321537,-2.8021197,-1.7384015,4.412645455
52:09.2,1.42163E+12,-2.5409868,-1.716019,-0.6864077,3.142051982
52:09.2,1.42163E+12,-3.078175,1.7352036,-0.28245062,3.544837262
52:09.3,1.42163E+12,-2.438665,3.3339787,-0.43699864,4.153729501
52:09.3,1.42163E+12,-1.0317432,-2.027247,-0.9603311,2.469101102
52:09.3,1.42163E+12,-1.4218444,-0.8803923,-1.3184568,2.129568133
52:09.3,1.42163E+12,-0.9358164,-0.6256546,-0.7301075,1.341735061
52:09.3,1.42163E+12,-0.4284717,-1.3696177,-0.46684283,1.50910002
52:09.4,1.42163E+12,0.08526776,-2.4940896,-0.43699864,2.533519555
52:09.4,1.42163E+12,0.6075339,-2.2201657,-0.23875053,2.314138066
52:09.4,1.42163E+12,0.9827131,-0.8484168,0.07887244,1.30067558
52:09.4,1.42163E+12,1.9739536,1.3845385,0.25154036,2.424193108
52:09.4,1.42163E+12,2.6891391,2.3981621,0.52439773,3.641104714
52:09.5,1.42163E+12,2.634781,1.8503153,0.6245877,3.279610864
52:09.5,1.42163E+12,-1.095694,2.2265604,0,2.48155527
52:09.5,1.42163E+12,-2.7637496,4.2133045,-0.4188793,5.056254199
52:09.5,1.42163E+12,-0.49562067,1.7671789,-0.067148946,1.836591978
52:09.5,1.42163E+12,-0.8356267,2.6283858,0.7386336,2.85521689
52:09.6,1.42163E+12,-1.0988914,2.172202,0.9805815,2.624416872
52:09.6,1.42163E+12,-0.8707999,-1.0775746,0.7588848,1.579672632
52:09.6,1.42163E+12,0.1801285,0.6810779,1.7330716,1.870788752
52:09.6,1.42163E+12,0.6608264,3.0749772,1.9600978,3.705962722
52:09.6,1.42163E+12,0.94754046,2.2020457,1.6510011,2.910780449
52:09.7,1.42163E+12,3.0152893,-2.2659974,1.595577,4.095434011
52:09.7,1.42163E+12,2.5154057,-1.9803495,0.83775777,3.309212604
52:09.7,1.42163E+12,2.5047472,-0.4700402,0.56809783,2.611021155
52:09.7,1.42163E+12,3.05366,-1.0701135,0.14815272,3.239125118
52:09.7,1.42163E+12,3.458683,0.52333194,-0.25047535,3.507007601
52:09.8,1.42163E+12,3.145323,1.5838528,-0.38370612,3.542439393
52:09.8,1.42163E+12,2.0879998,0.2451453,-0.15881175,2.108331225
52:09.9,1.42163E+12,1.5849185,0.7599509,0.036238696,1.758068618
52:09.9,1.42163E+12,0.7247777,0.5126737,0.34107184,0.951034719
52:09.9,1.42163E+12,-0.21423586,-0.19931445,0.8036504,0.855264415
52:09.9,1.42163E+12,-0.85268027,0.087399356,0.7770041,1.156908666
52:09.9,1.42163E+12,-1.044533,0.06821394,0.5020152,1.160914119
52:09.9,1.42163E+12,-1.2331885,-0.95073867,0.09912392,1.56028313
52:09.9,1.42163E+12,-1.8353941,-1.4175807,-0.2280923,2.330285957
52:09.9,1.42163E+12,-2.4706407,-1.2523742,-0.42953807,2.803035776
52:10.0,1.42163E+12,-2.837293,-0.7535564,-1.0882331,3.130867307
52:10.0,1.42163E+12,-2.7797372,-2.0048642,-2.0400374,3.988504977
52:10.0,1.42163E+12,-2.0304446,-1.848184,-1.7447969,3.253122438
52:10.0,1.42163E+12,-2.5260646,-3.6292195,-0.842022,4.501248448
52:10.0,1.42163E+12,-2.7275105,-1.7224138,-0.44232816,3.256021656
52:10.1,1.42163E+12,-2.4866283,1.6446064,-0.110848755,2.98334342
52:10.1,1.42163E+12,-1.3344445,0.12150646,-0.42634013,1.406154988
52:10.1,1.42163E+12,-1.118077,-1.6872406,-1.2172012,2.36187548
52:10.1,1.42163E+12,-0.7972562,-0.71305394,-1.3994613,1.761407193
52:10.2,1.42163E+12,-0.56490093,-1.5699974,-0.847351,1.871365441
52:10.2,1.42163E+12,0.070345536,-2.2926438,-0.66189325,2.387313713
52:10.2,1.42163E+12,0.76314825,-1.7927599,-0.48069844,2.006851838
52:10.2,1.42163E+12,1.1937516,-0.25473854,-0.34533557,1.268539027
52:10.2,1.42163E+12,2.206309,1.3248513,-0.27818742,2.588516682
52:10.2,1.42163E+12,2.902309,2.1466215,0.12790178,3.612165592
52:10.3,1.42163E+12,2.4397302,1.9792832,0.78659713,3.2386078
52:10.3,1.42163E+12,-2.0943956,1.1308666,0.28777933,2.39753397
52:10.3,1.42163E+12,-2.5601718,2.5249982,-0.14815351,3.598894972
52:10.3,1.42163E+12,-0.035173167,2.1199753,0.26539627,2.136812487
52:10.3,1.42163E+12,-0.8739973,3.0014331,0.9805815,3.27628021
52:10.4,1.42163E+12,-0.7876637,3.2774882,0.36984968,3.391036979
