time,time_milisec,ax,ay,az,resultant
49:30.2,1.42163E+12,0.9798624,-9.386381,-2.350113,9.725600738
49:30.2,1.42163E+12,5.7453523,-17.591867,-0.003442841,18.5062927
49:30.2,1.42163E+12,-0.44277924,-19.310593,-4.1921825,19.76535984
49:30.2,1.42163E+12,-5.4851933,-19.544407,-2.8629465,20.50043056
49:30.3,1.42163E+12,-5.460046,-19.561172,-1.7914746,20.38776431
49:30.3,1.42163E+12,1.3624667,-19.575094,4.276008,20.08294961
49:30.3,1.42163E+12,0.7101233,-17.959803,6.625522,19.15610453
49:30.3,1.42163E+12,2.11585,-13.051209,3.6375856,13.71287375
49:30.3,1.42163E+12,0.27931917,-6.571185,2.2653892,6.956326597
49:30.4,1.42163E+12,-2.9744647,-2.2233267,2.3828948,4.41234739
49:30.4,1.42163E+12,-7.9185333,1.7324972,2.1480331,8.385628323
49:30.4,1.42163E+12,-8.9795265,4.554429,0.23246658,10.07118466
49:30.4,1.42163E+12,-7.9602966,5.3923864,1.060844,9.673135119
49:30.4,1.42163E+12,-6.067782,3.7741017,1.4759308,7.296587817
49:30.5,1.42163E+12,0.87627774,-0.26090744,-4.5277843,4.61917374
49:30.5,1.42163E+12,8.0950165,-14.27746,-17.08158,23.68872161
49:30.5,1.42163E+12,4.579726,-17.00868,-15.834672,23.6855636
49:30.5,1.42163E+12,0.5610333,-2.4715104,7.276668,7.705388972
49:30.5,1.42163E+12,-3.4256263,1.8589842,13.068873,13.637675
49:30.6,1.42163E+12,-13.648618,-14.000985,15.75369,25.10958189
49:30.6,1.42163E+12,-9.836346,-16.128511,1.8103354,18.97787881
49:30.6,1.42163E+12,-3.7947588,-5.869744,-3.4449363,7.792411378
49:30.6,1.42163E+12,-5.4422326,-10.782228,9.397608,15.30324712
49:30.6,1.42163E+12,-3.3039293,-16.751814,10.803035,20.20506833
49:30.7,1.42163E+12,-0.27153534,-19.196232,-0.24803421,19.19975457
49:30.7,1.42163E+12,4.9879274,-18.244211,-7.852072,20.4789084
49:30.7,1.42163E+12,5.6262,-19.226618,-2.3079007,20.16540036
49:30.7,1.42163E+12,4.7969246,-17.62869,-7.4821906,19.74245104
49:30.7,1.42163E+12,4.170627,-13.019775,-10.386302,17.16927313
49:30.8,1.42163E+12,2.1725821,-9.934092,-8.690628,13.37659568
49:30.8,1.42163E+12,0.9216335,-5.5158796,-5.1259403,7.586145268
49:30.8,1.42163E+12,2.3189776,-2.210603,-9.463321,9.990939249
49:30.8,1.42163E+12,5.1789303,-0.67898804,-1.7562977,5.510619332
49:30.8,1.42163E+12,3.3497343,-0.51687515,0.87148774,3.499624363
49:30.9,1.42163E+12,1.3241464,-1.4780264,0.33395553,2.012325029
49:30.9,1.42163E+12,0.619861,-2.797233,0.47945297,2.904929477
49:30.9,1.42163E+12,1.4193485,-8.490494,-0.20821701,8.610829975
49:30.9,1.42163E+12,5.45795,-17.659975,-0.8876541,18.50545501
49:30.9,1.42163E+12,-1.9734961,-19.319874,-4.742438,19.99107142
49:31.0,1.42163E+12,-6.4828687,-19.545605,-2.4399261,20.73671866
49:31.0,1.42163E+12,-7.448361,-18.95209,-2.7036777,20.54190035
49:31.0,1.42163E+12,-0.3556604,-19.421513,5.9635987,20.31960066
49:31.0,1.42163E+12,0.98944247,-19.261196,5.1697993,19.96746084
49:31.0,1.42163E+12,2.6641598,-12.599449,3.1488519,13.25741795
49:31.1,1.42163E+12,1.0205777,-7.093,2.6773324,7.649858601
49:31.1,1.42163E+12,-1.2093352,-3.032544,2.5776398,4.159692498
49:31.1,1.42163E+12,-5.797594,1.4043796,1.3316308,6.112087928
49:31.2,1.42163E+12,-8.08858,3.680696,-0.2481839,8.890120624
49:31.2,1.42163E+12,-8.034692,4.5581713,0.8370593,9.275444432
49:31.2,1.42163E+12,-6.438112,3.58265,1.5621514,7.531599043
49:31.2,1.42163E+12,-4.6913943,1.1463162,1.3504916,5.014683327
49:31.2,1.42163E+12,6.0123973,-9.149424,-13.497432,17.37934266
49:31.2,1.42163E+12,7.4736586,-17.98016,-16.757952,25.68989454
49:31.2,1.42163E+12,3.4281712,-8.581355,-3.8640647,10.01613735
49:31.3,1.42163E+12,-1.509012,3.5473232,12.434193,13.01805572
49:31.3,1.42163E+12,-10.099498,-12.590468,12.241544,20.25771813
49:31.3,1.42163E+12,-9.577085,-15.880626,7.6914554,20.07668612
49:31.3,1.42163E+12,-5.509144,-4.2906775,3.4560132,7.791316208
49:31.3,1.42163E+12,-6.37659,-10.112072,6.6957264,13.70210393
49:31.4,1.42163E+12,-4.6144543,-16.414865,8.138126,18.89365174
49:31.4,1.42163E+12,-3.0163774,-19.150427,-3.744613,19.74486043
49:31.4,1.42163E+12,4.0914416,-17.29279,-4.3948607,18.30560791
49:31.5,1.42163E+12,6.326594,-18.221159,-0.1803749,19.2890892
49:31.5,1.42163E+12,6.3854213,-18.644777,-3.986959,20.10714193
49:31.5,1.42163E+12,5.7062836,-14.534176,-9.202863,18.12447605
49:31.5,1.42163E+12,4.3983035,-11.024425,-8.271949,14.46748632
49:31.5,1.42163E+12,2.142345,-8.397537,-7.689809,11.58626049
49:31.5,1.42163E+12,0.036973115,-4.6078677,-6.0843973,7.6324113
49:31.5,1.42163E+12,2.2556593,-1.6356486,-6.1878324,6.786207706
49:31.6,1.42163E+12,4.971462,-0.36434233,-1.2820839,5.147030103
49:31.6,1.42163E+12,2.7494824,-0.30386811,-0.0291893,2.766376929
49:31.6,1.42163E+12,0.4340973,-1.1196716,-0.34787658,1.250249204
49:31.6,1.42163E+12,0.29533586,-5.339696,-0.7247928,5.396749137
49:31.6,1.42163E+12,4.7307625,-15.0624275,0.9340576,15.81547659
49:31.7,1.42163E+12,1.3522879,-18.96646,-3.8220022,19.39492171
49:31.7,1.42163E+12,-5.4167857,-19.497555,-2.8171418,20.43116507
49:31.7,1.42163E+12,-7.056626,-19.569855,-2.170786,20.91620202
49:31.7,1.42163E+12,-2.8219318,-19.337986,-1.2156221,19.58057044
49:31.7,1.42163E+12,2.4254065,-19.548,5.3995714,20.42455072
49:31.8,1.42163E+12,2.2793102,-15.8415575,4.2745113,16.56567674
49:31.8,1.42163E+12,2.4891737,-8.514594,2.742896,9.285352721
49:31.8,1.42163E+12,0.23396347,-5.6270986,3.8314326,6.811670377
49:31.8,1.42163E+12,-3.747008,-0.50100815,2.7966344,4.702365584
49:31.8,1.42163E+12,-7.759564,2.6575735,0.16151413,8.203634389
49:31.9,1.42163E+12,-8.697064,4.19323,-1.6527132,9.795588853
49:31.9,1.42163E+12,-7.6942997,4.1251216,-0.8367599,8.770350234
49:31.9,1.42163E+12,-6.0763144,1.8146764,-0.17453705,6.343903397
49:31.9,1.42163E+12,4.9503555,-4.846322,-10.162067,12.29879922
49:31.9,1.42163E+12,8.173004,-17.162111,-16.265625,25.01812553
49:32.0,1.42163E+12,2.983446,-12.276122,-10.6608305,16.53049994
49:32.0,1.42163E+12,-2.6473947,2.945874,12.003838,12.64037179
49:32.0,1.42163E+12,-9.861194,-12.465328,9.498797,18.51633586
49:32.0,1.42163E+12,-11.640992,-18.041382,9.037157,23.2953722
49:32.0,1.42163E+12,-6.804849,-4.8912287,3.2970438,9.005586373
49:32.1,1.42163E+12,-7.789801,-9.617051,8.912466,15.25125306
49:32.1,1.42163E+12,-4.5237427,-16.819324,11.836935,21.05865471
49:32.1,1.42163E+12,-1.2528946,-19.205511,-2.6457481,19.42733591
49:32.1,1.42163E+12,5.9198895,-17.522411,-8.482261,20.34769595
49:32.1,1.42163E+12,7.2606516,-17.57705,-2.0011885,19.1226176
49:32.2,1.42163E+12,5.9282722,-18.332678,-3.160378,19.52484271
49:32.2,1.42163E+12,5.231022,-15.459702,-8.665929,18.47875273
49:32.2,1.42163E+12,4.3498044,-11.57483,-9.405242,15.53563854
49:32.2,1.42163E+12,2.6511369,-9.298663,-7.6278377,12.31574474
49:32.2,1.42163E+12,0.11301498,-4.47689,-8.131091,9.282777457
49:32.3,1.42163E+12,2.347718,-2.1737795,-7.7181,8.355008362
49:32.3,1.42163E+12,3.0201197,0.15163468,1.3566289,3.314296011
49:32.3,1.42163E+12,1.9013461,0.37287462,2.3836432,3.07179221
49:32.3,1.42163E+12,1.3853691,-0.33889526,-0.717458,1.596509794
49:32.3,1.42163E+12,0.73078036,-4.1650887,-2.9764106,5.171172389
49:32.4,1.42163E+12,3.238366,-11.934233,0.67734146,12.38433378
49:32.4,1.42163E+12,5.522765,-18.476976,-1.7067508,19.3600768
49:32.4,1.42163E+12,-2.6644592,-19.430943,-3.9197488,20.00063297
49:32.5,1.42163E+12,-6.350095,-19.560722,-2.88046,20.76638152
49:32.5,1.42163E+12,-3.513344,-19.524797,-1.6146922,19.90398239
49:32.5,1.42163E+12,2.919978,-19.573446,4.98194,20.40749338
49:32.5,1.42163E+12,3.100203,-17.232315,4.8608418,18.17117833
49:32.5,1.42163E+12,2.735262,-10.611882,3.042573,11.37325583
49:32.5,1.42163E+12,0.787662,-7.5538917,3.0246103,8.174959248
49:32.5,1.42163E+12,-2.950664,-3.1569352,2.9912298,5.255484147
49:32.6,1.42163E+12,-7.7695932,0.8813672,1.1551479,7.904287021
49:32.6,1.42163E+12,-9.98289,3.6964133,-0.407303,10.65304932
49:32.6,1.42163E+12,-9.25226,4.5388613,-0.40026763,10.31337923
49:32.6,1.42163E+12,-7.5351806,3.814817,0.085621946,8.446248074
49:32.6,1.42163E+12,-2.7747798,0.10074051,-1.44749,3.131258356
49:32.7,1.42163E+12,8.31955,-11.639346,-15.726447,21.26053675
49:32.7,1.42163E+12,5.7472982,-17.490828,-16.502283,24.72419554
49:32.7,1.42163E+12,2.3333478,-8.169861,-1.719624,8.668808881
49:32.8,1.42163E+12,-0.6185138,-2.4304957,15.567028,15.76775918
49:32.8,1.42163E+12,-11.690839,-17.116756,10.535392,23.2519577
49:32.8,1.42163E+12,-6.895411,-10.778337,7.0007915,14.58527761
49:32.8,1.42163E+12,-8.277786,-2.5408163,4.7702804,9.88600342
49:32.8,1.42163E+12,-8.592133,-11.491603,11.907438,18.64587806
49:32.8,1.42163E+12,-5.641768,-17.982405,9.399853,21.06071395
49:32.8,1.42163E+12,-0.44936553,-19.363733,-7.2654414,20.68677654
49:32.9,1.42163E+12,6.4438,-16.862135,-5.4134927,18.84569071
49:32.9,1.42163E+12,6.8388286,-18.159937,-1.4156063,19.45653694
49:32.9,1.42163E+12,5.953719,-18.381924,-4.542903,19.84892611
49:32.9,1.42163E+12,4.580924,-16.038548,-8.868757,18.89112854
49:32.9,1.42163E+12,4.4867697,-10.740016,-8.1899185,14.23214007
49:33.0,1.42163E+12,4.0454874,-7.556287,-7.1022806,11.13129962
49:33.0,1.42163E+12,0.7168593,-3.387306,-5.729186,6.694124395
49:33.0,1.42163E+12,1.7001644,-2.143243,-7.4875793,7.971693253
49:33.0,1.42163E+12,3.6958146,-0.46523255,-0.95351714,3.845085411
49:33.0,1.42163E+12,2.8919861,-0.6147716,0.5574408,3.008698717
49:33.1,1.42163E+12,1.2111315,-1.5925384,-0.84589094,2.17222226
49:33.1,1.42163E+12,0.43439665,-4.815486,-1.0921289,4.956848939
49:33.1,1.42163E+12,3.1370265,-13.74352,0.8972342,14.12551969
49:33.1,1.42163E+12,3.0496082,-18.770218,-3.0894256,19.26566232
49:33.1,1.42163E+12,-3.5702257,-19.47091,-3.6729121,20.1333835
49:33.2,1.42163E+12,-5.8188496,-19.566113,-2.8629465,20.61281764
49:33.2,1.42163E+12,-3.805686,-19.51896,-3.106939,20.12774491
49:33.2,1.42163E+12,1.8776953,-19.572699,4.7276187,20.22292423
49:33.2,1.42163E+12,1.6780106,-17.741856,4.3628273,18.34730051
49:33.2,1.42163E+12,2.321672,-11.269316,2.7397528,11.82767472
49:33.3,1.42163E+12,0.6595285,-7.9074564,3.205584,8.557956143
49:33.3,1.42163E+12,-1.9257454,-3.4576597,3.5726206,5.331746796
49:33.3,1.42163E+12,-6.2776456,1.1524534,2.4161255,6.824561931
49:33.3,1.42163E+12,-8.4150505,3.4298177,-0.13097763,9.08811749
49:33.3,1.42163E+12,-8.295749,5.5366864,-0.41044647,9.982124727
49:33.4,1.42163E+12,-7.0826716,5.161716,0.7659572,8.797399587
49:33.4,1.42163E+12,-1.8239571,0.34413436,-1.6793578,2.503096199
49:33.4,1.42163E+12,7.755672,-11.640543,-14.627132,20.23871735
49:33.4,1.42163E+12,5.9242306,-18.002165,-18.5141,26.49427017
49:33.4,1.42163E+12,0.84484315,-7.2232294,3.5507662,8.09300584
49:33.5,1.42163E+12,-3.3467405,3.1320868,14.292579,15.00961206
49:33.5,1.42163E+12,-10.137369,-10.886711,12.079281,19.16235257
49:33.5,1.42163E+12,-12.319981,-17.2398,6.225554,22.08506641
49:33.5,1.42163E+12,-4.7792616,-6.015391,-1.5441889,7.836503664
49:33.5,1.42163E+12,-5.705835,-9.830507,8.721165,14.32669326
49:33.6,1.42163E+12,-2.391876,-17.642761,14.023139,22.66355034
49:33.6,1.42163E+12,-0.09071136,-19.317478,-2.5595274,19.48651753
49:33.6,1.42163E+12,6.2254043,-18.084942,-7.1961355,20.43538969
49:33.6,1.42163E+12,6.5758257,-17.726439,-2.6435027,19.09073675
49:33.6,1.42163E+12,5.8790245,-18.059046,-6.7903295,20.1692996
49:33.7,1.42163E+12,4.445156,-15.293996,-10.178983,18.90178353
49:33.7,1.42163E+12,1.877845,-10.116263,-9.109906,13.74246944
49:33.7,1.42163E+12,0.93345886,-6.087092,-5.413942,8.199683069
49:33.7,1.42163E+12,0.49936157,-2.697241,-6.3339286,6.902399764
49:33.8,1.42163E+12,3.8161643,-0.89334226,-5.220993,6.528394769
49:33.8,1.42163E+12,4.893474,-0.0690065,-0.3568579,4.906953968
49:33.8,1.42163E+12,1.4069242,-1.3061838,-0.47870454,1.978562574
49:33.8,1.42163E+12,-1.131497,-1.8384769,-2.481839,3.289347594
49:33.8,1.42163E+12,-1.3901591,-5.3217335,-1.1597883,5.62125419
49:33.8,1.42163E+12,2.9379406,-14.831608,0.64036834,15.13334604
49:33.9,1.42163E+12,3.3177009,-18.935024,-5.048851,19.87544137
49:33.9,1.42163E+12,-3.5158887,-19.493214,-3.9059775,20.18919329
49:33.9,1.42163E+12,-6.3993425,-19.569256,-2.409689,20.72954331
49:33.9,1.42163E+12,2.317331,-19.579584,6.3306355,20.70765748
49:33.9,1.42163E+12,3.4102085,-17.236057,5.669011,18.46209275
49:34.0,1.42163E+12,3.8779857,-11.852054,3.1630723,12.86526267
49:34.0,1.42163E+12,1.8318906,-8.852591,3.6265087,9.740418673
49:34.0,1.42163E+12,-1.2347822,-5.3408937,3.6247125,6.571786158
49:34.0,1.42163E+12,-6.3445563,-0.4076024,2.242337,6.741484227
49:34.1,1.42163E+12,-8.656349,1.6223264,0.39502853,8.815915636
49:34.1,1.42163E+12,-8.343799,3.1799872,0.42511597,8.939352545
49:34.1,1.42163E+12,-7.801626,2.7634034,-0.59980273,8.298284757
49:34.1,1.42163E+12,-3.3636553,0.10523117,-4.1399407,5.33520005
49:34.1,1.42163E+12,5.570067,-9.370364,-16.22491,19.54679187
49:34.1,1.42163E+12,4.4051895,-16.950151,-17.428257,24.70743725
49:34.2,1.42163E+12,0.03996689,-2.2435346,10.01657,10.26482924
49:34.2,1.42163E+12,-4.1766148,-9.164692,10.400223,14.47758022
49:34.2,1.42163E+12,-11.40673,-18.137333,9.82482,23.5712415
49:34.2,1.42163E+12,-5.9044714,-8.563692,5.538183,11.78435718
49:34.2,1.42163E+12,-7.4354877,-6.34291,8.93013,13.23881439
49:34.3,1.42163E+12,-6.4854136,-14.890585,14.390026,21.69937694
49:34.3,1.42163E+12,-3.3382082,-18.93637,5.831573,20.09320747
49:34.3,1.42163E+12,5.547314,-19.29787,-13.0313015,23.93732019
49:34.3,1.42163E+12,8.700807,-18.377733,-5.8260345,21.15154346
49:34.3,1.42163E+12,6.804101,-18.287172,-3.0639784,19.75106108
49:34.4,1.42163E+12,5.7812777,-15.8150625,-9.576785,19.37147864
49:34.4,1.42163E+12,3.3510814,-11.595188,-9.2184305,15.18741559
49:34.4,1.42163E+12,1.9252963,-7.8206367,-7.1301227,10.75675481
49:34.4,1.42163E+12,0.9008267,-4.079317,-8.55486,9.520396292
49:34.4,1.42163E+12,3.165168,-0.86579955,-6.0207796,6.856944241
49:34.5,1.42163E+12,3.2407608,0.5519023,0.26914033,3.298418292
49:34.5,1.42163E+12,1.1958632,0.46164,-1.0774595,1.674550464
49:34.5,1.42163E+12,0.12933105,-0.50894165,-1.7679734,1.844309645
49:34.5,1.42163E+12,1.3102254,-5.3971767,-0.05957611,5.554255688
49:34.5,1.42163E+12,6.1450214,-15.4989195,-1.0316547,16.70455342
49:34.6,1.42163E+12,4.736301,-19.025885,-5.7020926,20.41888115
49:34.6,1.42163E+12,-3.5706747,-19.505638,-4.825665,20.40849515
49:34.6,1.42163E+12,-4.9238605,-19.570902,-2.5405169,20.34007948
49:34.6,1.42163E+12,0.7958949,-19.579733,5.2283278,20.2813906
49:34.6,1.42163E+12,3.186274,-16.90749,4.623735,17.81556863
49:34.7,1.42163E+12,3.5765126,-10.381212,2.513573,11.26406029
49:34.7,1.42163E+12,0.8825647,-7.3630385,4.064348,8.456487514
49:34.7,1.42163E+12,-1.8074913,-4.702621,4.4595265,6.728227528
49:34.7,1.42163E+12,-6.4949937,-0.3266208,3.4515226,7.362379545
49:34.7,1.42163E+12,-9.181008,3.1096334,-0.38799316,9.701096148
49:34.8,1.42163E+12,-9.328002,5.9002805,-2.2658381,11.26760638
49:34.8,1.42163E+12,-8.673713,5.2479367,-0.123493195,10.13851012
49:34.8,1.42163E+12,-3.827391,-0.8970845,-0.53169435,3.966910807
49:34.8,1.42163E+12,6.0743685,-10.597213,-12.8310175,17.71535735
49:34.8,1.42163E+12,6.6416883,-18.359173,-17.950521,26.52154711
49:34.9,1.42163E+12,2.8889923,-7.835306,-0.94588304,8.4043436
49:34.9,1.42163E+12,-2.5623715,4.8318024,14.549145,15.54315548
49:34.9,1.42163E+12,-8.5574045,-11.803854,10.485994,17.95873635
49:34.9,1.42163E+12,-10.820698,-18.508263,5.911956,22.23948129
49:34.9,1.42163E+12,-4.0200405,-6.399193,1.9327807,7.800387036
49:35.0,1.42163E+12,-5.4365444,-12.50814,8.897198,16.28403247
49:35.0,1.42163E+12,-4.368366,-14.917829,10.267448,18.62913664
49:35.0,1.42163E+12,-2.7292745,-18.815424,-0.73572004,19.02657099
49:35.0,1.42163E+12,6.5484324,-18.94655,-8.393945,21.73274112
49:35.1,1.42163E+12,8.431966,-18.947298,-3.9276824,21.10745937
49:35.1,1.42163E+12,7.70837,-17.281115,-6.623576,20.04813365
49:35.1,1.42163E+12,5.6751485,-13.933925,-9.455537,17.76988341
49:35.1,1.42163E+12,2.1915925,-10.067764,-8.571177,13.402538
49:35.1,1.42163E+12,-0.4285588,-5.54462,-6.268215,8.379558036
49:35.1,1.42163E+12,0.07738907,-2.5743465,-8.332273,8.721239724
49:35.2,1.42163E+12,2.8592043,-0.398172,-4.299509,5.178741914
49:35.2,1.42163E+12,2.8827055,-0.19938537,0.3528163,2.911052192
49:35.2,1.42163E+12,0.6658154,-0.58902514,-0.14624588,0.900915434
49:35.2,1.42163E+12,-0.028590545,-2.5209076,-0.9653426,2.699570129
49:35.2,1.42163E+12,2.588567,-10.038425,-0.775687,10.39578501
49:35.3,1.42163E+12,7.1515284,-18.025517,-0.10837463,19.3926627
49:35.3,1.42163E+12,-0.86355424,-19.369572,-4.430786,19.88863771
49:35.3,1.42163E+12,-4.978946,-19.552341,-3.2304323,20.43329721
49:35.4,1.42163E+12,-5.6814356,-19.577188,-3.0606852,20.61341297
49:35.4,1.42163E+12,2.0466938,-19.580631,8.144713,21.30554894
49:35.4,1.42163E+12,3.099754,-17.583336,5.1452503,18.58105972
49:35.4,1.42163E+12,3.2479458,-11.352392,3.19301,12.23197731
49:35.4,1.42163E+12,1.0621911,-7.7507324,2.8431876,8.323810329
49:35.4,1.42163E+12,-1.5149995,-5.1702485,3.3254845,6.331314255
49:35.4,1.42163E+12,-5.649851,0.17827927,1.4558725,5.837136674
49:35.5,1.42163E+12,-8.109836,2.54875,-0.7572752,8.534578621
49:35.5,1.42163E+12,-7.6716967,3.3928444,-0.61537033,8.411004935
49:35.5,1.42163E+12,-7.534282,2.8490255,0.5019063,8.070579997
49:35.5,1.42163E+12,-2.9568014,-0.6221063,-2.2722747,3.780598244
49:35.5,1.42163E+12,5.82349,-10.137968,-15.421231,19.35215224
49:35.6,1.42163E+12,4.451443,-15.2439995,-14.017301,21.18205828
49:35.6,1.42163E+12,-1.3765374,1.1123369,11.955488,12.08577022
49:35.6,1.42163E+12,-3.7426672,-2.0281324,12.295132,13.01119325
49:35.6,1.42163E+12,-12.337194,-16.486715,10.437046,23.08571109
49:35.6,1.42163E+12,-5.9674907,-14.07044,5.1706977,16.13456977
49:35.7,1.42163E+12,-3.7940104,-6.88628,4.8653326,9.245908742
49:35.7,1.42163E+12,-4.9802933,-12.591516,8.941506,16.22652539
49:35.7,1.42163E+12,-4.045787,-17.85427,6.2162733,19.33353055
49:35.7,1.42163E+12,2.141297,-19.34622,-8.639434,21.29556764
49:35.7,1.42163E+12,9.058263,-18.33612,-7.9924793,21.95780387
49:35.8,1.42163E+12,7.9255686,-18.767075,-4.185147,20.79743246
49:35.8,1.42163E+12,5.793852,-15.387102,-6.9974985,17.86887277
49:35.8,1.42163E+12,3.8832247,-11.707603,-9.714349,15.70082732
49:35.8,1.42163E+12,1.8227595,-7.6040373,-7.032526,10.5166657
49:35.8,1.42163E+12,0.004041595,-5.0129256,-4.885241,6.999644208
49:35.9,1.42163E+12,1.1820918,-2.233206,-7.305708,7.730324666
49:35.9,1.42163E+12,3.5890865,-0.22752686,-2.1766236,4.203688936
49:35.9,1.42163E+12,2.1978796,0.11256592,1.2573853,2.534632836
49:35.9,1.42163E+12,-0.61507094,-0.50011003,-1.4810202,1.679834259
49:35.9,1.42163E+12,-1.7865349,-3.2480955,-1.8895208,4.160783602
49:36.0,1.42163E+12,1.6790584,-12.438983,-0.5275031,12.56287366
49:36.0,1.42163E+12,5.909561,-18.481617,-1.4193485,19.45527251
49:36.0,1.42163E+12,-2.0996838,-19.431541,-3.841312,19.91856259
49:36.0,1.42163E+12,-5.7288866,-19.560873,-4.397705,20.85156357
49:36.0,1.42163E+12,-3.5663338,-19.578386,-2.4089406,20.04582076
49:36.1,1.42163E+12,3.9589672,-19.580782,8.089178,21.55261575
49:36.1,1.42163E+12,4.097579,-15.227983,3.0543983,16.06271985
49:36.1,1.42163E+12,3.9631586,-10.244396,2.943479,11.37182237
49:36.1,1.42163E+12,0.5628296,-7.4982076,3.4423914,8.269821819
49:36.1,1.42163E+12,-3.4389486,-2.8092082,3.5860927,5.707721002
49:36.2,1.42163E+12,-6.9066377,1.4491365,0.837209,7.106515308
49:36.2,1.42163E+12,-8.546477,2.957849,-0.40430924,9.052878315
49:36.2,1.42163E+12,-7.964039,3.617677,2.3156846,9.048530225
49:36.2,1.42163E+12,-6.840625,2.7158024,1.2332854,7.462621922
49:36.2,1.42163E+12,-3.0698164,-0.07723938,-0.83795744,3.18306634
49:36.3,1.42163E+12,3.886967,-11.788586,-15.719411,20.02945717
49:36.3,1.42163E+12,4.867129,-16.774267,-14.458134,22.6738311
49:36.3,1.42163E+12,0.9068143,0.48244676,8.666827,8.727482873
49:36.4,1.42163E+12,-2.816992,-5.911507,10.34394,12.2424856
49:36.4,1.42163E+12,-11.455678,-17.650995,9.691297,23.16703305
49:36.4,1.42163E+12,-4.256249,-8.811576,6.082751,11.52212597
49:36.4,1.42163E+12,-5.6511984,-6.9250493,7.945178,11.95902189
49:36.4,1.42163E+12,-6.184689,-14.353801,12.165502,19.80609553
49:36.4,1.42163E+12,-3.6265087,-18.866766,5.0810337,19.87267793
49:36.4,1.42163E+12,4.0637493,-18.867065,-10.24305,21.84949138
49:36.5,1.42163E+12,7.20362,-17.582138,-5.1491423,19.68596922
49:36.5,1.42163E+12,6.177055,-17.953066,-2.0270846,19.09391681
49:36.5,1.42163E+12,4.5535307,-15.2014885,-7.250323,17.44669247
49:36.5,1.42163E+12,3.156486,-11.706556,-10.189012,15.83738687
49:36.5,1.42163E+12,2.849774,-8.581804,-7.7689943,11.92165442
49:36.6,1.42163E+12,1.6277151,-5.085225,-6.77566,8.626618004
49:36.6,1.42163E+12,2.609224,-2.6619146,-7.9469743,8.777712672
49:36.6,1.42163E+12,4.0665936,-0.5755531,-2.1002824,4.612985046
49:36.6,1.42163E+12,1.6664845,-0.26599684,1.2229569,2.084118156
49:36.6,1.42163E+12,0.19564316,-0.2746788,0.8152048,0.882203806
49:36.7,1.42163E+12,-0.40266266,-1.1922706,-0.5430707,1.370610151
49:36.7,1.42163E+12,0.85427356,-7.6911564,-1.1015593,7.816463585
49:36.7,1.42163E+12,6.7093477,-17.41703,1.0626402,18.69485183
49:36.7,1.42163E+12,1.5067667,-19.286793,-3.5934274,19.67646946
49:36.7,1.42163E+12,-2.7620564,-19.541115,-3.0981073,19.97704682
49:36.8,1.42163E+12,-4.61655,-19.575691,-3.5110986,20.4168564
49:36.8,1.42163E+12,0.43888733,-19.309696,1.0734178,19.34448778
49:36.8,1.42163E+12,4.581373,-19.544258,3.669619,20.4066926
49:36.8,1.42163E+12,2.9698243,-15.403419,2.0402572,15.8192232
49:36.8,1.42163E+12,2.0805235,-10.356962,1.332978,10.64763214
49:36.9,1.42163E+12,-1.284928,-7.1534743,2.8797116,7.817670588
49:36.9,1.42163E+12,-4.7133985,-2.1683908,3.3263826,6.163024037
49:36.9,1.42163E+12,-8.024513,1.2003539,-0.012274475,8.113803611
49:36.9,1.42163E+12,-8.970396,3.3679962,-1.6182847,9.717522738
49:36.9,1.42163E+12,-7.8624,3.9748342,-0.18276992,8.811926323
49:37.0,1.42163E+12,-6.109096,2.436184,0.75173676,6.619754873
49:37.0,1.42163E+12,-0.3546126,-1.9127225,-4.403543,4.814088534
49:37.0,1.42163E+12,6.7295556,-13.504317,-16.165934,22.11313904
49:37.0,1.42163E+12,4.3825865,-13.393249,-10.684931,17.6848504
49:37.0,1.42163E+12,0.33410522,2.4336393,10.9422455,11.21458707
49:37.1,1.42163E+12,-3.3552728,-7.282506,8.4155,11.62382852
49:37.1,1.42163E+12,-11.288625,-17.894688,6.7955685,22.22234606
49:37.1,1.42163E+12,-3.1487021,-6.9042425,1.8950592,7.821389824
49:37.1,1.42163E+12,-6.1448717,-5.1178575,6.327043,10.19722446
49:37.1,1.42163E+12,-5.9103093,-12.058325,12.451258,18.31307685
49:37.2,1.42163E+12,-4.203858,-18.181192,8.236921,20.39791735
49:37.2,1.42163E+12,3.6902761,-19.10477,-10.92084,22.31311544
49:37.2,1.42163E+12,8.52627,-17.780025,-4.7476773,20.28218452
