time,time_milisec,gx,gy,gz,resultant,MA_x,MA_y,MA_z,MA_R
03:31.3,1.42E+12,-0.03837109,-0.13536341,0.058621503,0.152420714,-0.007333371,-0.014730322,0.028095513,0.092960825
03:31.3,1.42E+12,-0.062885754,-0.09699259,0.04369928,0.123579155,-0.009273223,-0.018332897,0.028969499,0.0936352
03:31.3,1.42E+12,-0.062885754,-0.03837109,0.026645726,0.078338709,-0.011468882,-0.019185583,0.029118711,0.094185
03:31.3,1.42E+12,-0.05968783,0.010658237,0.03410684,0.069566598,-0.013941654,-0.016670179,0.028926862,0.092801438
03:31.4,1.42E+12,-0.06608315,0.061818894,0.06288496,0.110195629,-0.015881506,-0.012662585,0.02888423,0.091882426
03:31.4,1.42E+12,-0.010659036,-0.050095126,0.093794405,0.106866866,-0.015902822,-0.012833118,0.029438471,0.092446633
03:31.4,1.42E+12,0.024514131,-0.0852683,0.09166281,0.127568399,-0.015156726,-0.015966711,0.02995008,0.093035344
03:31.5,1.42E+12,-0.024514664,-0.034107372,0.087399356,0.096968701,-0.016201261,-0.01826895,0.030355105,0.092798614
03:31.5,1.42E+12,-0.057556238,0.010658237,0.07780665,0.097366284,-0.01777872,-0.018908455,0.030546959,0.093081589
03:31.5,1.42E+12,-0.008526909,-0.09166361,0.082070366,0.123330736,-0.017522913,-0.021807566,0.031122527,0.093981743
03:31.5,1.42E+12,-0.004263721,-0.17586558,0.12790178,0.217498843,-0.016968672,-0.025538043,0.03289184,0.097294174
03:31.5,1.42E+12,-0.0937952,-0.067148946,0.13323076,0.176229838,-0.018844576,-0.024834585,0.03457588,0.098549535
03:31.5,1.42E+12,-0.11724407,-0.003197924,0.12044066,0.168114102,-0.021359985,-0.020997529,0.036068065,0.097900931
03:31.5,1.42E+12,-0.07887298,-0.053292517,0.14602113,0.174307802,-0.022788222,-0.017778662,0.038306351,0.097045846
03:31.6,1.42E+12,-0.094861,-0.029844182,0.17266738,0.199256891,-0.023555633,-0.016073307,0.041503901,0.098453736
03:31.6,1.42E+12,-0.105519235,-0.033041574,0.15667963,0.191766945,-0.023981968,-0.017458912,0.045042524,0.100411478
03:31.6,1.42E+12,-0.06075363,-0.11404615,0.11404561,0.172348278,-0.024195138,-0.020571189,0.047792413,0.102474646
03:31.6,1.42E+12,-0.058622036,-0.14495613,0.09059701,0.180711485,-0.024621473,-0.022276555,0.049753576,0.10467325
03:31.6,1.42E+12,-0.10658503,-0.0937952,0.06501655,0.156157164,-0.026134974,-0.021423874,0.050819426,0.104988845
03:31.7,1.42E+12,-0.11617774,-0.099124454,0.02131674,0.154198989,-0.027712423,-0.020784369,0.050840742,0.105316819
03:31.7,1.42E+12,-0.061819427,-0.1961165,-0.013856427,0.206095424,-0.027819003,-0.023854014,0.049988056,0.10791072
03:31.7,1.42E+12,-0.024514664,-0.19505072,-0.028778385,0.198680516,-0.027008949,-0.028394533,0.048559819,0.110202988
03:31.7,1.42E+12,-0.04476614,-0.0831367,-0.054358847,0.108952294,-0.02724344,-0.030313064,0.046556014,0.111223441
03:31.8,1.42E+12,-0.073543996,0.011724034,-0.062885754,0.097471998,-0.02860773,-0.029524331,0.044509577,0.112203015
03:31.8,1.42E+12,-0.092729405,0.07247766,-0.05222672,0.128760957,-0.030377043,-0.02811741,0.042718953,0.114026078
03:31.8,1.42E+12,-0.099124454,0.05542411,-0.013856427,0.114409309,-0.032295574,-0.028181358,0.042058121,0.115078987
03:31.8,1.42E+12,-0.049029328,0.030909447,-0.029844182,0.065191595,-0.033595905,-0.029012722,0.041333342,0.11489292
03:31.8,1.42E+12,-0.01279063,-0.04476614,-0.023448868,0.052129233,-0.034469907,-0.03129364,0.040587252,0.114393162
03:31.8,1.42E+12,-0.025580462,0.075675055,-0.003197924,0.079945611,-0.035322576,-0.030867305,0.040075643,0.114767883
03:31.9,1.42E+12,-0.0820709,0.20890635,-0.007461112,0.224573293,-0.036963994,-0.027605806,0.039222968,0.118103904
03:31.9,1.42E+12,-0.019185679,0.14495532,0.035172634,0.150390323,-0.037198486,-0.025751223,0.039009792,0.119714032
03:31.9,1.42E+12,-0.009593239,0.09166281,0.101255514,0.136918881,-0.037838001,-0.024536156,0.040033011,0.121192911
03:31.9,1.42E+12,-0.07887298,0.14495532,0.15987702,0.229768695,-0.040310773,-0.021082798,0.041972852,0.124147985
03:31.9,1.42E+12,-0.06608315,0.053291984,0.18119429,0.200095949,-0.04195218,-0.019313495,0.044275091,0.12661894
03:32.0,1.42E+12,-0.03090998,-0.087399885,0.22169644,0.240298727,-0.042506421,-0.020123538,0.047621853,0.129987633
03:32.0,1.42E+12,-0.0820709,-0.06075363,0.24407952,0.264577868,-0.043870711,-0.020549873,0.0515655,0.134022748
03:32.0,1.42E+12,-0.12044146,0.030909447,0.21743326,0.250477068,-0.045789247,-0.019782462,0.055253344,0.138196025
03:32.0,1.42E+12,-0.0937952,-0.028778385,0.21636745,0.237572322,-0.047174858,-0.021104119,0.059388844,0.142034321
03:32.0,1.42E+12,-0.06608315,-0.07780718,0.20144524,0.225834286,-0.04828334,-0.024664057,0.063950674,0.144466625
03:32.1,1.42E+12,-0.054358847,-0.1279023,0.17693058,0.224985139,-0.050052654,-0.029055359,0.068725674,0.146652284
03:32.1,1.42E+12,-0.05968783,-0.16307548,0.1502843,0.229655438,-0.052845175,-0.032657929,0.072989076,0.149182817
03:32.1,1.42E+12,-0.06075363,-0.15561436,0.13856028,0.217038669,-0.055573749,-0.035152017,0.076698236,0.151638753
03:32.1,1.42E+12,-0.068214744,-0.12470465,0.12150646,0.186998184,-0.057790713,-0.037262396,0.08006632,0.154054314
03:32.1,1.42E+12,-0.0724782,-0.092729405,0.088465154,0.14723422,-0.059538706,-0.0391383,0.082496454,0.156273594
03:32.2,1.42E+12,-0.045831937,-0.11298035,0.06608235,0.138679497,-0.059922419,-0.04199478,0.083519673,0.158193178
03:32.2,1.42E+12,-0.029844182,-0.1705366,0.060753096,0.183478461,-0.059155008,-0.047110868,0.083903381,0.159525936
03:32.2,1.42E+12,-0.033041574,-0.16414127,0.054358315,0.176036725,-0.05823838,-0.051289005,0.083818117,0.160886912
03:32.2,1.42E+12,-0.050095126,-0.13856082,0.06288496,0.160197193,-0.057982567,-0.052866465,0.083349145,0.161643757
03:32.2,1.42E+12,-0.09059781,-0.08953201,0.101255514,0.162716389,-0.058813937,-0.051971153,0.083711532,0.161590436
03:32.3,1.42E+12,-0.10338764,-0.015988022,0.123638056,0.16195984,-0.060092952,-0.049434433,0.084798699,0.161558325
03:32.3,1.42E+12,-0.087399885,0.012789832,0.14282346,0.167931118,-0.061073528,-0.046471368,0.086482738,0.161868533
03:32.3,1.42E+12,-0.07887298,0.031975243,0.15348223,0.175499738,-0.061393272,-0.043892012,0.088678397,0.162906944
03:32.3,1.42E+12,-0.068214744,0.05116039,0.14708692,0.17001529,-0.061499852,-0.042101382,0.091087221,0.164740476
03:32.3,1.42E+12,-0.051160924,0.07674085,0.14069188,0.168228426,-0.061329314,-0.04077973,0.093218921,0.166713713
03:32.4,1.42E+12,-0.04796353,0.082070366,0.14921851,0.176924303,-0.060966922,-0.0403747,0.094945592,0.168048286
03:32.4,1.42E+12,-0.073543996,0.075675055,0.16840392,0.198734279,-0.062224621,-0.037859297,0.096437783,0.169885634
03:32.4,1.42E+12,-0.08846568,0.03410684,0.18758908,0.210188287,-0.064484217,-0.035471794,0.098356308,0.171538032
03:32.5,1.42E+12,-0.092729405,-0.010659036,0.22169644,0.240544526,-0.065848512,-0.035002827,0.10104225,0.174409549
03:32.5,1.42E+12,-0.122573055,-0.024514664,0.24194792,0.272330532,-0.067148848,-0.035706285,0.104325075,0.177908834
03:32.5,1.42E+12,-0.1332313,-0.034107372,0.25154036,0.286681783,-0.069642936,-0.03455516,0.107714475,0.181175854
03:32.5,1.42E+12,-0.1332313,-0.043700077,0.26113307,0.296396282,-0.072222288,-0.03191185,0.110379101,0.182753803
03:32.5,1.42E+12,-0.1332313,-0.033041574,0.25900093,0.293127629,-0.07301101,-0.031229703,0.112894504,0.185091759
03:32.5,1.42E+12,-0.13856082,-0.00106633,0.24407952,0.280668933,-0.073437345,-0.031187071,0.115367282,0.187342856
03:32.5,1.42E+12,-0.14495613,0.046897203,0.22063065,0.268122194,-0.074759008,-0.029183277,0.116859472,0.189219144
03:32.6,1.42E+12,-0.13749501,0.081004575,0.190787,0.248729368,-0.075611688,-0.026966302,0.117221864,0.190208593
03:32.6,1.42E+12,-0.10765136,0.014921425,0.18332589,0.213119324,-0.07565433,-0.026007042,0.11775479,0.190635641
03:32.6,1.42E+12,-0.09166361,-0.11404615,0.1918528,0.241280415,-0.07627253,-0.026007042,0.119310933,0.192014283
03:32.6,1.42E+12,-0.092729405,-0.2153022,0.19398439,0.304275736,-0.076954677,-0.027413963,0.121378681,0.194485568
03:32.6,1.42E+12,-0.11830986,-0.22276278,0.16840392,0.303282639,-0.077189174,-0.029993315,0.123446428,0.197428078
03:32.7,1.42E+12,-0.14495613,-0.17799717,0.1502843,0.274373182,-0.077764742,-0.031570769,0.12602578,0.199831562
03:32.7,1.42E+12,-0.15668015,-0.122573055,0.13856028,0.242428906,-0.079661956,-0.0300999,0.129074114,0.200558231
03:32.7,1.42E+12,-0.1705366,-0.10338764,0.14282346,0.245296304,-0.082582395,-0.028266638,0.132506151,0.201490547
03:32.7,1.42E+12,-0.17693137,-0.09059781,0.14708692,0.247279669,-0.0852257,-0.028415861,0.136535066,0.204257095
03:32.7,1.42E+12,-0.16094388,-0.094861,0.16414073,0.248683978,-0.086973697,-0.030547561,0.141075596,0.207281334
03:32.8,1.42E+12,-0.13642922,-0.10871716,0.16840392,0.242471098,-0.087847694,-0.034171458,0.145488208,0.209555537
03:32.8,1.42E+12,-0.12363885,-0.1279023,0.16840392,0.244960086,-0.088337981,-0.037837986,0.149133415,0.212166553
03:32.8,1.42E+12,-0.12683651,-0.08633409,0.14708692,0.212545613,-0.089894125,-0.040182857,0.152672037,0.215113633
03:32.8,1.42E+12,-0.12683651,-0.036239497,0.12470385,0.181526449,-0.092175043,-0.040012324,0.155635092,0.217701577
03:32.8,1.42E+12,-0.13429762,0.012789832,0.11404561,0.176651724,-0.094349386,-0.041270028,0.157979962,0.2196357
03:32.9,1.42E+12,-0.13216549,0.06608235,0.10445291,0.180955807,-0.095351278,-0.044126508,0.160218243,0.21876335
03:32.9,1.42E+12,-0.10871716,0.081004575,0.10232131,0.169855269,-0.097141907,-0.045405523,0.161561216,0.219152649
03:32.9,1.42E+12,-0.094861,0.07993824,0.118309066,0.171422772,-0.098847262,-0.045640015,0.161902287,0.219842727
03:32.9,1.42E+12,-0.10125605,0.060753096,0.13642868,0.180434229,-0.099294924,-0.047324059,0.161433321,0.218856037
03:32.9,1.42E+12,-0.10658503,0.024514131,0.15348223,0.188462479,-0.100104961,-0.047899616,0.160879079,0.218623368
03:33.0,1.42E+12,-0.10978296,-0.00106633,0.17479898,0.206417341,-0.101682421,-0.046172945,0.15994113,0.21794574
03:33.0,1.42E+12,-0.1332313,0.004263188,0.1801285,0.224087105,-0.102705629,-0.044872609,0.15866211,0.217135925
03:33.0,1.42E+12,-0.13856082,-0.00106633,0.17586477,0.223894295,-0.103068016,-0.045512124,0.15783074,0.216604269
03:33.0,1.42E+12,-0.1310997,0.006394783,0.17160158,0.216044271,-0.103814106,-0.044808661,0.156935423,0.216173708
03:33.0,1.42E+12,-0.13216549,0.011724034,0.17373317,0.218605544,-0.105135753,-0.043018036,0.156381181,0.216029134
03:33.1,1.42E+12,-0.14495613,-0.011724833,0.16946973,0.223315339,-0.106947699,-0.040694487,0.156231964,0.215995738
03:33.1,1.42E+12,-0.15348276,-0.06501735,0.16520654,0.234685778,-0.108823597,-0.038733325,0.156530409,0.216096344
03:33.1,1.42E+12,-0.15561436,-0.07780718,0.15987702,0.236284675,-0.110720812,-0.037177181,0.156956744,0.216481264
03:33.1,1.42E+12,-0.16094388,-0.099124454,0.16946973,0.253867247,-0.112575395,-0.036665577,0.157916009,0.217818646
03:33.1,1.42E+12,-0.15774596,-0.11937566,0.18332589,0.26970858,-0.11428075,-0.037198502,0.159813224,0.220268133
03:33.2,1.42E+12,-0.15561436,-0.067148946,0.17373317,0.242709753,-0.116476398,-0.036281874,0.16196624,0.222348738
03:33.2,1.42E+12,-0.14921932,0.006394783,0.15454803,0.214924155,-0.118863901,-0.032743246,0.163842139,0.222977652
03:33.2,1.42E+12,-0.1406924,0.052226186,0.13109916,0.19927096,-0.121016918,-0.028415897,0.165376956,0.223442337
03:33.2,1.42E+12,-0.12044146,0.071411334,0.11724327,0.182624501,-0.122423844,-0.024216454,0.166464122,0.223890883
03:33.2,1.42E+12,-0.122573055,0.09272861,0.10978243,0.188878085,-0.123063349,-0.020571242,0.16663466,0.224414117
03:33.3,1.42E+12,-0.11191455,0.08420196,0.112979814,0.179942421,-0.123233887,-0.018567442,0.166421496,0.224773768
03:33.3,1.42E+12,-0.07993878,0.03304104,0.12044066,0.148283079,-0.123084665,-0.018162418,0.16597384,0.224380808
03:33.3,1.42E+12,-0.061819427,-0.029844182,0.13429682,0.150824244,-0.122743594,-0.019398806,0.165590131,0.223887298
03:33.3,1.42E+12,-0.05968783,-0.08633409,0.14495532,0.178964401,-0.122573056,-0.022148696,0.165547499,0.22406628
03:33.3,1.42E+12,-0.075675584,-0.1310997,0.14282346,0.208116472,-0.123063349,-0.026305507,0.165590131,0.224864041
03:33.4,1.42E+12,-0.08633409,-0.14602192,0.12683597,0.211809678,-0.12383076,-0.030867353,0.16514248,0.225561748
03:33.4,1.42E+12,-0.07993878,-0.14921932,0.101255514,0.197254387,-0.123958656,-0.03536524,0.163799512,0.22553215
03:33.4,1.42E+12,-0.054358847,-0.1300339,0.070345536,0.157518868,-0.123276519,-0.038648055,0.161454641,0.224478762
03:33.4,1.42E+12,-0.041568484,-0.12044146,0.063950755,0.142561507,-0.122253301,-0.040843704,0.158299728,0.222519102
03:33.4,1.42E+12,-0.050095126,-0.09166361,0.063950755,0.122480358,-0.120803742,-0.042186683,0.154739784,0.219522098
03:33.5,1.42E+12,-0.054358847,-0.05649044,0.071411334,0.106045427,-0.119226293,-0.042634344,0.151137204,0.215909371
03:33.5,1.42E+12,-0.051160924,-0.033041574,0.082070366,0.102199465,-0.117584886,-0.042421174,0.14755595,0.212025435
03:33.5,1.42E+12,-0.041568484,-0.045831937,0.09272861,0.111476905,-0.115751629,-0.042676981,0.144230503,0.20839242
03:33.5,1.42E+12,-0.029844182,-0.07887298,0.10978243,0.138433392,-0.113577297,-0.044233114,0.141544561,0.205547709
03:33.5,1.42E+12,-0.04796353,-0.073543996,0.11511141,0.144775192,-0.111637445,-0.046641938,0.139434177,0.203080769
03:33.6,1.42E+12,-0.06395155,-0.040502686,0.09805759,0.123877194,-0.110166576,-0.049072083,0.137579588,0.200583726
03:33.6,1.42E+12,-0.07034633,0.00959244,0.07354346,0.10222163,-0.109420475,-0.049178663,0.13538394,0.198365772
03:33.6,1.42E+12,-0.053292517,0.038370293,0.059687298,0.088740889,-0.108653053,-0.046130334,0.13274063,0.195314982
03:33.6,1.42E+12,-0.01811988,0.02557993,0.05116039,0.060000403,-0.107160863,-0.041312692,0.12988415,0.190429475
03:33.6,1.42E+12,0.003197391,0.00959244,0.054358315,0.055290728,-0.104730718,-0.036665587,0.127603238,0.185469637
03:33.7,1.42E+12,-0.020251475,0.038370293,0.060753096,0.074654808,-0.102236624,-0.032338238,0.125812614,0.181475269
03:33.7,1.42E+12,-0.058622036,0.07887244,0.06714814,0.119022173,-0.100275462,-0.028309328,0.124384371,0.179007135
03:33.7,1.42E+12,-0.073543996,0.10232131,0.06608235,0.142285793,-0.09833561,-0.024195149,0.122849549,0.176946924
03:33.7,1.42E+12,-0.07141213,0.09912392,0.06501655,0.13839218,-0.096225225,-0.020400714,0.121208141,0.174769175
03:33.8,1.42E+12,-0.062885754,0.087399356,0.059687298,0.123109053,-0.094264063,-0.016755507,0.119119073,0.172257676
03:33.8,1.42E+12,-0.043700077,0.05116039,0.056489907,0.08785324,-0.09240948,-0.013557956,0.116880792,0.169165319
03:33.8,1.42E+12,-0.03837109,0.011724034,0.060753096,0.072806127,-0.090704125,-0.01076543,0.114727776,0.16572224
03:33.8,1.42E+12,-0.045831937,0.002131594,0.061818894,0.076984971,-0.089084033,-0.008996116,0.113022415,0.163011027
03:33.8,1.42E+12,-0.068214744,-0.009593239,0.057555705,0.089766033,-0.087911598,-0.008463191,0.111679452,0.161175819
03:33.8,1.42E+12,-0.09059781,0,0.031975243,0.096074863,-0.087037602,-0.008718987,0.110038045,0.159564281
03:33.9,1.42E+12,-0.06501735,0.006394783,-0.002132127,0.065365855,-0.085694639,-0.009912739,0.107906344,0.157252482
03:33.9,1.42E+12,-0.034107372,-0.013856427,-0.025580462,0.044829381,-0.084202443,-0.011809959,0.105348309,0.154751965
03:33.9,1.42E+12,-0.041568484,-0.009593239,-0.05222672,0.067435891,-0.083136593,-0.013600588,0.101937593,0.152672227
03:33.9,1.42E+12,-0.045831937,0.005328985,-0.08633409,0.097890447,-0.082028111,-0.014709071,0.097482338,0.151021351
03:33.9,1.42E+12,-0.04476614,0.022382537,-0.10019025,0.111995855,-0.080791733,-0.014751702,0.092408888,0.149492019
03:34.0,1.42E+12,-0.046897735,0.045831405,-0.110848755,0.128791932,-0.079534028,-0.013813748,0.086695933,0.147939511
03:34.0,1.42E+12,-0.004263721,0.007460579,-0.11830986,0.11862151,-0.076954677,-0.0137498,0.080727166,0.145830199
03:34.0,1.42E+12,0.05542411,-0.054358847,-0.11191455,0.136204195,-0.073074978,-0.01481565,0.07497158,0.144076397
03:34.0,1.42E+12,0.07460926,-0.06608315,-0.11937566,0.155512291,-0.068960799,-0.016265209,0.069152035,0.142865757
03:34.1,1.42E+12,0.07354346,-0.049029328,-0.13642922,0.162559059,-0.06484662,-0.017480276,0.062948787,0.141744827
03:34.1,1.42E+12,0.063950755,0.003197391,-0.14602192,0.159443794,-0.060668482,-0.017181832,0.056638954,0.140467397
03:34.1,1.42E+12,0.053291984,0.071411334,-0.1417582,0.167436559,-0.056532987,-0.014453258,0.050499659,0.139122412
03:34.1,1.42E+12,0.046897203,0.13216496,-0.11191455,0.179420709,-0.052482756,-0.010253815,0.045063828,0.137985133
03:34.1,1.42E+12,0.05116039,0.17160158,-0.07141213,0.192780134,-0.048240671,-0.004839294,0.040246191,0.136763391
03:34.1,1.42E+12,0.059687298,0.112979814,-0.03090998,0.13146269,-0.043892005,-0.000192185,0.035961473,0.133998473
03:34.2,1.42E+12,0.050094593,0.04263348,0.006394783,0.066090658,-0.039777826,0.002003464,0.032614706,0.130466091
03:34.2,1.42E+12,0.035172634,0.028777853,0.027712055,0.05322816,-0.036089987,0.002451125,0.030077986,0.127232171
03:34.2,1.42E+12,0.037304495,0.058621503,0.022382537,0.073000575,-0.032530049,0.002579031,0.027903654,0.124706763
03:34.2,1.42E+12,0.057555705,0.04369928,0.006394783,0.072547774,-0.028970106,0.00202479,0.025686684,0.122505229
03:34.2,1.42E+12,0.087399356,-0.004263721,0.001065797,0.087509786,-0.024770658,8.49E-05,0.023512351,0.120477863
03:34.3,1.42E+12,0.07993824,-0.005329518,0,0.080115704,-0.020933602,-0.001705686,0.021252755,0.118481328
03:34.3,1.42E+12,0.059687298,0.036238696,-0.017053818,0.071879408,-0.018141081,-0.001641733,0.018502866,0.116953255
03:34.3,1.42E+12,0.053291984,0.045831405,-0.02238307,0.073766897,-0.015838852,-0.000128221,0.015369268,0.115412108
03:34.3,1.42E+12,0.024514131,0.058621503,-0.027712587,0.06932107,-0.014154813,0.002770891,0.01191591,0.113219241
03:34.3,1.42E+12,0.012789832,0.01705302,-0.040502686,0.045769563,-0.012385505,0.005733945,0.008249387,0.109972303
03:34.4,1.42E+12,0.04369928,-0.05222672,-0.05542464,0.087801754,-0.009784837,0.007609849,0.004604174,0.107492145
03:34.4,1.42E+12,0.07674085,-0.0724782,-0.0724782,0.128044278,-0.006651245,0.009144672,0.0011295,0.106107943
03:34.4,1.42E+12,0.081004575,-0.021317273,-0.10125605,0.131411396,-0.003943976,0.011319004,-0.002302532,0.105585793
03:34.4,1.42E+12,0.07247766,-0.007461112,-0.11617774,0.137134776,-0.001663053,0.013578611,-0.005905101,0.105477259
03:34.4,1.42E+12,0.06608235,0.031975243,-0.110848755,0.1329539,0.000660496,0.016051388,-0.009401092,0.105686729
03:34.5,1.42E+12,0.070345536,0.071411334,-0.09059781,0.1351149,0.003154584,0.018609424,-0.012641275,0.106268119
03:34.5,1.42E+12,0.088465154,0.059687298,-0.068214744,0.126656655,0.005947105,0.020464001,-0.015646977,0.106757263
03:34.5,1.42E+12,0.09805759,0.037304495,-0.05222672,0.117194482,0.008739627,0.02212673,-0.018546083,0.106871614
03:34.5,1.42E+12,0.09272861,0.06821394,-0.051160924,0.125972921,0.011191083,0.025068468,-0.02176495,0.106622405
03:34.5,1.42E+12,0.087399356,0.08420196,-0.06395155,0.13718024,0.01389834,0.028223387,-0.02534621,0.106470506
03:34.6,1.42E+12,0.11617721,0.08526776,-0.074609786,0.162278634,0.017500916,0.030738796,-0.028799557,0.107238534
03:34.6,1.42E+12,0.13962607,0.10232131,-0.074609786,0.188498568,0.021700364,0.032593373,-0.031762622,0.108964073
03:34.6,1.42E+12,0.12470385,0.08313616,-0.069280535,0.165113488,0.025260291,0.033488691,-0.034341979,0.110491525
03:34.6,1.42E+12,0.095925994,0.04263348,-0.051160924,0.116776924,0.027541208,0.033829762,-0.036388405,0.111627056
03:34.6,1.42E+12,0.07993824,0.038370293,-0.040502686,0.097482661,0.029076025,0.034405319,-0.038285625,0.112470894
03:34.7,1.42E+12,0.07460926,0.03304104,-0.03837109,0.090169798,0.03097324,0.034298734,-0.040268109,0.112781194
03:34.7,1.42E+12,0.10232131,-0.009593239,-0.046897735,0.112964943,0.034192107,0.03252942,-0.042549026,0.11266005
03:34.7,1.42E+12,0.13216496,-0.046897735,-0.057556238,0.15159055,0.038306286,0.029545039,-0.045021798,0.112846145
03:34.7,1.42E+12,0.12044066,-0.049029328,-0.0831367,0.154342277,0.042143342,0.026581974,-0.047984863,0.113165147
03:34.7,1.42E+12,0.095925994,0.005328985,-0.110848755,0.146688926,0.045319577,0.024940567,-0.051395584,0.113636744
03:34.8,1.42E+12,0.12150646,0.047962997,-0.12150726,0.178404829,0.048623708,0.024876619,-0.054955527,0.115447776
03:34.8,1.42E+12,0.14495532,0.058621503,-0.11830986,0.196075874,0.052290236,0.025814568,-0.058536787,0.117913171
03:34.8,1.42E+12,0.12683597,0.070345536,-0.12150726,0.189208541,0.055743594,0.027178847,-0.06220331,0.120157642
03:34.8,1.42E+12,0.11724327,0.056489907,-0.12683651,0.181726702,0.059452754,0.02850051,-0.065891154,0.121996856
03:34.8,1.42E+12,0.12150646,0.050094593,-0.12044146,0.17826787,0.06369484,0.029502402,-0.068939488,0.123640716
03:34.9,1.42E+12,0.11404561,0.05542411,-0.1289681,0.180861837,0.067276099,0.030482989,-0.071476207,0.125950635
03:34.9,1.42E+12,0.11724327,0.007460579,-0.1300339,0.175244001,0.070303112,0.030909329,-0.073565276,0.128558928
03:34.9,1.42E+12,0.14708692,-0.0724782,-0.12577072,0.206654121,0.07407622,0.02965163,-0.075036156,0.131343292
03:34.9,1.42E+12,0.15135011,-0.07887298,-0.13749501,0.219163593,0.078019861,0.02796759,-0.076059375,0.133768755
03:34.9,1.42E+12,0.10445291,-0.02238307,-0.16200967,0.194058098,0.081004242,0.027072278,-0.077295763,0.13541
03:35.0,1.42E+12,0.0948602,-0.013856427,-0.17160238,0.196565091,0.0838394,0.025878521,-0.078510835,0.136765463
03:35.0,1.42E+12,0.11724327,-0.026646258,-0.18652381,0.221916964,0.08626954,0.025196385,-0.079875114,0.138831372
03:35.0,1.42E+12,0.17160158,-0.075675584,-0.19398493,0.269822255,0.08859309,0.02477005,-0.081516522,0.141503734
03:35.0,1.42E+12,0.18652327,-0.068214744,-0.20890687,0.288246877,0.09083137,0.024727418,-0.083307146,0.144158425
03:35.1,1.42E+12,0.18332589,-0.009593239,-0.2238291,0.289482086,0.093027018,0.02551614,-0.085055144,0.146696886
03:35.1,1.42E+12,0.16627233,0.018119348,-0.23022388,0.284566044,0.09507345,0.025814579,-0.086739183,0.149199331
03:35.1,1.42E+12,0.15774542,-0.011724833,-0.21423586,0.266304512,0.097162519,0.024151856,-0.088188736,0.15117669
03:35.1,1.42E+12,0.16520654,0.014921425,-0.21103847,0.268427058,0.099528705,0.021806985,-0.090171215,0.152956817
03:35.1,1.42E+12,0.15241644,0.020250943,-0.18865593,0.243376112,0.101553826,0.018779972,-0.092516091,0.153968736
03:35.1,1.42E+12,0.13429682,-0.013856427,-0.17266817,0.219184701,0.103046017,0.016243247,-0.095351254,0.155723177
03:35.2,1.42E+12,0.12577018,-0.061819427,-0.16094388,0.213407386,0.104559528,0.014154189,-0.098698028,0.158669511
03:35.2,1.42E+12,0.11724327,-0.073543996,-0.16094388,0.212267841,0.106200941,0.012107752,-0.102471146,0.161850305
03:35.2,1.42E+12,0.10871663,-0.073543996,-0.16520707,0.21100095,0.107629184,0.009464442,-0.106222939,0.164610312
03:35.2,1.42E+12,0.112979814,-0.07674138,-0.15881175,0.209463242,0.108737666,0.007055629,-0.109527069,0.167348622
03:35.2,1.42E+12,0.10445291,-0.087399885,-0.15241697,0.204401769,0.109078737,0.005392906,-0.112596725,0.169686461
03:35.3,1.42E+12,0.08526776,-0.08953201,-0.14495613,0.190522574,0.109185328,0.003708856,-0.115495847,0.171894599
03:35.3,1.42E+12,0.087399356,-0.1279023,-0.1300339,0.202253457,0.109739569,0.000426036,-0.117755449,0.17450208
03:35.3,1.42E+12,0.11724327,-0.1289681,-0.13642922,0.221340659,0.111018594,-0.003069954,-0.120036372,0.177453555
03:35.3,1.42E+12,0.13536288,-0.07993878,-0.15348276,0.219704974,0.113235569,-0.00584116,-0.122551775,0.180461233
03:35.3,1.42E+12,0.11191402,-0.04263428,-0.16627286,0.204912405,0.115218053,-0.007034906,-0.125067179,0.18364409
03:35.4,1.42E+12,0.087399356,-0.021317273,-0.14815351,0.173327828,0.116092055,-0.006416717,-0.126921756,0.185354611
03:35.4,1.42E+12,0.058621503,-0.011724833,-0.12683651,0.140219302,0.115729668,-0.005201649,-0.128008922,0.185598112
03:35.4,1.42E+12,0.04369928,-0.051160924,-0.10765136,0.126948346,0.114983562,-0.005798522,-0.128136829,0.185508851
03:35.4,1.42E+12,0.049028795,-0.08633409,-0.09805839,0.139545139,0.114514585,-0.007375982,-0.127774442,0.185557058
03:35.4,1.42E+12,0.05542411,-0.0820709,-0.10125605,0.14163422,0.11430142,-0.009656905,-0.127582587,0.185730665
03:35.5,1.42E+12,0.050094593,-0.057556238,-0.11298035,0.136333225,0.113896401,-0.012236256,-0.128030238,0.185755031
03:35.5,1.42E+12,0.050094593,-0.067148946,-0.1289681,0.153789532,0.11312899,-0.014772981,-0.129245305,0.186297689
03:35.5,1.42E+12,0.08526776,-0.08846568,-0.14708772,0.191654806,0.112873193,-0.017288385,-0.131142525,0.187786895
03:35.5,1.42E+12,0.09912392,-0.13642922,-0.13429762,0.215579067,0.113001099,-0.021381248,-0.132805259,0.189579018
03:35.5,1.42E+12,0.060753096,-0.18226062,-0.11830986,0.225626007,0.112468174,-0.026710499,-0.133892426,0.191347933
03:35.6,1.42E+12,0.05542411,-0.15028511,-0.12577072,0.203655887,0.111253112,-0.031421557,-0.134915644,0.192175478
03:35.6,1.42E+12,0.08313616,-0.105519235,-0.14602192,0.198414544,0.110123314,-0.035578368,-0.136343887,0.192373798
03:35.6,1.42E+12,0.09699179,-0.075675584,-0.15881175,0.200886469,0.109569073,-0.038754603,-0.138134511,0.193089257
