time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
35:52.8,1.42E+12,-1.9679576,-9.432186,1.215173,9.71162372,-2.43653422,-9.44159813,0.778560975,9.808693126
35:52.8,1.42E+12,-1.8242564,-9.413475,1.3534855,9.683663872,-2.421813832,-9.44020603,0.809322009,9.805879373
35:52.8,1.42E+12,-1.9510428,-9.426797,1.3820759,9.725286807,-2.407174276,-9.44047247,0.841936186,9.804554642
35:52.8,1.42E+12,-1.9131715,-9.310938,1.4102174,9.609500754,-2.390475,-9.43841277,0.875852656,9.800524613
35:52.8,1.42E+12,-1.9221529,-9.386531,1.3802797,9.680227685,-2.37663478,-9.43732005,0.908649455,9.798132372
35:52.8,1.42E+12,-2.0040326,-9.243428,1.5871495,9.590419771,-2.367099612,-9.43193125,0.943889174,9.793289249
35:52.9,1.42E+12,-2.2361999,-9.328002,1.6073575,9.726037705,-2.366366138,-9.42942245,0.979688728,9.793319005
35:52.9,1.42E+12,-2.3406825,-9.314381,1.3497432,9.698365568,-2.367686388,-9.42670709,1.005447164,9.792881315
35:52.9,1.42E+12,-2.3815475,-9.368717,1.2156221,9.742810878,-2.371671102,-9.42319837,1.028169911,9.79192164
35:52.9,1.42E+12,-2.3785539,-9.358688,1.3605208,9.751593541,-2.3736919,-9.41949206,1.051754867,9.790680301
35:52.9,1.42E+12,-2.2876928,-9.525292,1.1729608,9.866132123,-2.373673936,-9.41978244,1.066298623,9.792154874
35:53.0,1.42E+12,-2.1457877,-9.647288,1.2124786,9.957141907,-2.368249216,-9.42589272,1.079773601,9.798009353
35:53.0,1.42E+12,-2.1534219,-9.6091175,1.0401869,9.902239837,-2.360177998,-9.43039835,1.090081166,9.801251723
35:53.0,1.42E+12,-1.9734961,-9.6898,1.2368779,9.965780343,-2.34538576,-9.43646373,1.102041295,9.804734671
35:53.0,1.42E+12,-1.9818786,-9.78126,1.1298505,10.04377679,-2.331018632,-9.44116397,1.112980547,9.806852185
35:53.0,1.42E+12,-2.112557,-9.513167,1.2049942,9.819126971,-2.317429892,-9.44199923,1.126659103,9.805473015
35:53.1,1.42E+12,-1.9166144,-9.566008,1.2002041,9.829669867,-2.299793566,-9.44157713,1.140637034,9.802071153
35:53.1,1.42E+12,-1.7991087,-9.354048,1.3391153,9.619159833,-2.27783722,-9.43684697,1.154144944,9.793644521
35:53.1,1.42E+12,-1.7937199,-9.379795,1.5985259,9.682627245,-2.257440632,-9.43897855,1.172020772,9.792972342
35:53.1,1.42E+12,-1.9341279,-9.370963,1.4910493,9.683957161,-2.23829245,-9.44330455,1.18252892,9.79367345
35:53.1,1.42E+12,-1.8729053,-9.332643,1.4754817,9.632395646,-2.220802822,-9.44318183,1.188360792,9.790196385
35:53.2,1.42E+12,-1.9844234,-9.352701,1.5202386,9.681016353,-2.209013338,-9.44271479,1.193668754,9.787745354
35:53.2,1.42E+12,-2.14474,-9.365274,1.6859441,9.754520709,-2.201954018,-9.44296625,1.206074956,9.788056789
35:53.2,1.42E+12,-2.1285737,-9.377849,1.5582596,9.741819689,-2.199915258,-9.44033773,1.215011372,9.786285156
35:53.2,1.42E+12,-2.189946,-9.518556,1.5332615,9.886842905,-2.194146254,-9.44072093,1.220067854,9.786011417
35:53.2,1.42E+12,-2.0679498,-9.2907295,1.475332,9.631753502,-2.184655994,-9.43511658,1.224624378,9.779023428
35:53.3,1.42E+12,-2.1035757,-9.415121,1.4682966,9.75835176,-2.178572648,-9.43742478,1.226294902,9.780077671
35:53.3,1.42E+12,-2.030677,-9.515263,1.2928615,9.815058324,-2.173414368,-9.44230462,1.225001592,9.783467465
35:53.3,1.42E+12,-2.0706441,-9.565558,1.3623171,9.881466223,-2.170522384,-9.44913342,1.223055638,9.78913624
35:53.3,1.42E+12,-2.2357507,-9.710307,1.5001804,10.07666534,-2.173743686,-9.45651906,1.223585536,9.797040192
35:53.3,1.42E+12,-2.5414152,-9.514664,1.4148577,9.949343926,-2.186790556,-9.45687232,1.225205168,9.800537076
35:53.4,1.42E+12,-2.497706,-9.377399,1.5488292,9.827157227,-2.173725724,-9.45430664,1.23362067,9.795527263
35:53.4,1.42E+12,-2.3017635,-9.394614,1.4281801,9.777350654,-2.150721564,-9.45777642,1.242152928,9.793136518
35:53.4,1.42E+12,-2.1459374,-9.520951,1.698967,9.906565708,-2.128423928,-9.45656692,1.28247907,9.788746356
35:53.4,1.42E+12,-2.1377046,-9.56466,1.7389339,9.953712523,-2.122912392,-9.45078594,1.322254357,9.784860587
35:53.4,1.42E+12,-2.2079086,-9.48817,1.7043557,9.889644012,-2.134013306,-9.44486728,1.35789524,9.784192728
35:53.5,1.42E+12,-2.2393432,-9.461974,1.8127304,9.890884766,-2.144856756,-9.44308,1.383228559,9.787684272
35:53.5,1.42E+12,-2.1820126,-9.338631,1.7808467,9.754108002,-2.14489867,-9.43830794,1.377357765,9.781989414
35:53.5,1.42E+12,-2.2766159,-9.342671,1.8781444,9.797750138,-2.140955872,-9.43478126,1.373205399,9.776865994
