time,time_milisec,ax,ay,az,resultant,MA_x,Ma_y,Ma_z,Ma_R,,,
57:47.8,1.42E+12,1.8133292,-15.424375,-4.536317,16.17954508,-1.4249908,-9.43189239,-0.240565036,10.62170162,,,
57:47.8,1.42E+12,2.3017635,-15.65265,-2.0815713,15.95733393,-1.332770328,-9.560465839,-0.371921471,10.73200888,,,
57:47.8,1.42E+12,2.8404932,-14.757811,0.5300478,15.03802972,-1.20262362,-9.626075329,-0.409264226,10.78786491,,,
57:47.9,1.42E+12,1.0148895,-12.466526,4.749324,13.37910123,-1.057862412,-9.599427676,-0.288905326,10.75279133,,,
57:47.9,1.42E+12,-2.4273522,-10.546169,4.9229627,11.88904037,-1.016936294,-9.531022982,-0.122952467,10.69059801,,,
57:47.9,1.42E+12,-4.4484496,-13.010943,2.1751268,13.92136912,-1.065194106,-9.52545088,-0.073310799,10.70024053,,,
57:47.9,1.42E+12,-5.9900937,-15.232923,-0.15178436,16.36906241,-1.184896208,-9.566251737,-0.170021929,10.74845249,,,
57:47.9,1.42E+12,-3.9815702,-14.040503,-2.7099645,14.84360244,-1.266947009,-9.642938196,-0.26974211,10.83687865,,,
57:48.0,1.42E+12,-2.476001,-12.545113,0.737666,12.80837977,-1.308820136,-9.730237278,-0.301405857,10.9229881,,,
57:48.0,1.42E+12,-0.48124924,-12.454551,4.6012816,13.28605411,-1.30143651,-9.861960308,-0.253169429,11.06231446,,,
57:48.0,1.42E+12,-0.49606842,-8.985515,2.374662,9.307232849,-1.284054288,-9.946384757,-0.262422633,11.13444686,,,
57:48.0,1.42E+12,-0.5760022,-7.261849,2.391876,7.667287671,-1.257785445,-10.01473752,-0.28516921,11.17715722,,,
57:48.0,1.42E+12,-0.941542,-5.002447,2.744842,5.783176889,-1.236612129,-10.05417285,-0.284014472,11.20262414,,,
57:48.1,1.42E+12,-1.1660751,-3.873046,3.0053005,5.039052247,-1.220384649,-10.08111682,-0.27329187,11.22253093,,,
57:48.1,1.42E+12,-1.8758991,-3.2289355,2.9181817,4.739283314,-1.212121222,-10.11379479,-0.249845727,11.25162008,,,
57:48.1,1.42E+12,-2.213447,-2.32257,2.8373497,4.283016734,-1.194076092,-10.13629392,-0.195242947,11.27100371,,,
57:48.1,1.42E+12,-2.0375628,-1.8670675,2.5619226,3.768428137,-1.165351129,-10.12656415,-0.119057496,11.25957874,,,
57:48.1,1.42E+12,-2.392475,-1.533561,1.7467177,3.335681143,-1.141067955,-10.00769603,0.013856926,11.13437825,,,
57:48.2,1.42E+12,-3.2181578,-2.1236339,0.39517823,3.875890401,-1.127510435,-9.71163619,0.318103829,10.75610103,,,
57:48.2,1.42E+12,-3.3361125,-5.745951,-2.4815397,7.092505819,-1.178584837,-9.4374767,0.595553406,10.38982052,,,
57:48.2,1.42E+12,-3.7479062,-14.26324,-10.981015,18.38666654,-1.196422235,-9.536121578,0.600386202,10.46028825,,,
57:48.2,1.42E+12,-3.0755045,-18.857784,-16.516953,25.25637507,-1.202195943,-9.805460443,0.352324496,10.81914899,,,
57:48.2,1.42E+12,-2.820285,-12.88266,-12.999417,18.51760726,-1.198297923,-9.971795151,0.121767219,11.07743319,,,
57:48.3,1.42E+12,-2.7822642,-6.2926145,-6.414611,9.406658578,-1.172627831,-9.940103916,0.013093202,11.08794381,,,
57:48.3,1.42E+12,-3.5458264,-5.726492,-1.7559984,6.96054063,-1.151485064,-9.806496059,-0.078598779,10.95686376,,,
57:48.4,1.42E+12,-3.179538,-4.302054,0.55579424,5.3782932,-1.091084135,-9.576183161,-0.154720081,10.71372071,,,
57:48.4,1.42E+12,-3.5301092,-8.801397,-1.2561878,9.565786319,-1.121281548,-9.528737937,-0.238276934,10.67089756,,,
57:48.4,1.42E+12,-3.2145653,-15.001504,0.24743545,15.34404694,-1.167944716,-9.696783382,-0.298824492,10.82997818,,,
57:48.4,1.42E+12,-4.5050316,-16.81214,4.333189,17.93655173,-1.230367964,-9.920564988,-0.333167369,11.02229763,,,
57:48.4,1.42E+12,-1.6566051,-8.275092,2.7336154,8.870971831,-1.24382162,-9.920201457,-0.439596055,10.96802581,,,
57:48.4,1.42E+12,-1.1467652,-4.297713,3.0889764,5.415457751,-1.28111244,-9.764607682,-0.487554488,10.81075897,,,
57:48.4,1.42E+12,-1.9984941,-4.865033,4.9768505,7.240964415,-1.42369247,-9.533347784,-0.3421487,10.60990117,,,
57:48.5,1.42E+12,-1.3219011,-8.212821,7.0498896,10.90407239,-1.513808136,-9.460999253,-0.175129692,10.5832316,,,
57:48.5,1.42E+12,0.83556247,-13.044024,6.4039826,14.55526434,-1.492738684,-9.542124396,-0.046021648,10.695148,,,
57:48.5,1.42E+12,5.338199,-17.545614,0.3171904,18.3424521,-1.343722039,-9.740868253,-0.060944697,10.90380416,,,
57:48.5,1.42E+12,4.088598,-11.287877,-2.5276437,12.26873194,-1.197451714,-9.809618151,-0.103587653,10.98055784,,,
57:48.5,1.42E+12,0.37317398,-8.885971,-0.26749375,8.897825147,-1.135407268,-9.831988967,-0.097086886,10.99368621,,,
57:48.5,1.42E+12,-2.207759,-8.29515,0.08023316,8.58429675,-1.148744841,-9.839565049,-0.085423386,11.0037772,,,
57:48.6,1.42E+12,-2.9065058,-8.383167,-0.7442523,8.903885467,-1.193837802,-9.854723314,-0.091478141,11.02864879,,,
57:48.6,1.42E+12,-2.5430617,-8.077054,-0.4629872,8.480584961,-1.238105951,-9.855111284,-0.09949107,11.03708886,,,
57:48.7,1.42E+12,-1.3201048,-7.6688523,0.2228865,7.784834659,-1.252860981,-9.824510637,-0.103984786,11.00824089,,,
57:48.7,1.42E+12,-1.0798545,-7.5621243,0.2719844,7.643676156,-1.261090808,-9.777706949,-0.107928626,10.96240467,,,
57:48.7,1.42E+12,-1.4636563,-8.606203,-0.107027434,8.730433822,-1.286415695,-9.741696112,-0.10746734,10.92886382,,,
57:48.7,1.42E+12,-2.0311263,-9.521101,-0.55010605,9.750869447,-1.350784899,-9.70285648,-0.090292851,10.8918744,,,
57:48.7,1.42E+12,-2.0511847,-10.101893,-0.20761825,10.31012639,-1.449839118,-9.655267694,-0.016685714,10.83077125,,,
57:48.7,1.42E+12,-1.2277468,-10.152039,0.051193543,10.22613704,-1.518408769,-9.639538163,0.045716153,10.80420471,,,
57:48.7,1.42E+12,0.2853067,-10.484647,-1.561403,10.6041125,-1.49620596,-9.627740245,-0.002767717,10.79364223,,,
57:48.7,1.42E+12,1.9489472,-11.529923,-3.6390824,12.24665017,-1.423875758,-9.614118551,-0.11731319,10.78931708,,,
57:48.8,1.42E+12,1.7898281,-10.886112,-1.26472,11.10452321,-1.403750261,-9.565274204,-0.085551686,10.73839735,,,
57:48.8,1.42E+12,0.61776537,-11.19986,2.2272184,11.43586463,-1.428149523,-9.479059612,0.052479649,10.64158754,,,
57:48.8,1.42E+12,-0.11870316,-12.29603,0.97312635,12.3350484,-1.477546802,-9.410557163,0.114820417,10.56766335,,,
57:48.8,1.42E+12,-0.019758912,-12.751084,-4.570745,13.54556176,-1.535919294,-9.369603551,0.010722605,10.53720482,,,
57:48.8,1.42E+12,0.5176236,-14.301859,-4.485273,14.99762578,-1.546067578,-9.407059327,-0.177738559,10.57023593,,,
57:48.9,1.42E+12,1.3337265,-15.307468,-2.1508772,15.51527234,-1.46931087,-9.504228694,-0.322102638,10.64424067,,,
57:48.9,1.42E+12,2.4680676,-14.643449,-0.861758,14.87496498,-1.328157457,-9.537545143,-0.384079879,10.66370181,,,
57:48.9,1.42E+12,2.3436763,-13.805941,4.1296124,14.59967548,-1.158080519,-9.508423061,-0.296704435,10.62759187,,,
57:48.9,1.42E+12,-1.6440312,-10.799442,6.223608,12.5723539,-1.110375641,-9.442278959,-0.114386629,10.58123986,,,
57:49.0,1.42E+12,-4.2935214,-12.002192,3.4684374,13.21048814,-1.147467894,-9.431198939,-0.0586566,10.58944615,,,
57:49.0,1.42E+12,-6.485713,-14.6916485,-0.008981323,16.05954823,-1.270007971,-9.47685399,-0.152743599,10.64604807,,,
57:49.0,1.42E+12,-5.2850595,-14.187647,-2.552941,15.35378419,-1.367742483,-9.583019949,-0.253306925,10.76944708,,,
57:49.0,1.42E+12,-2.9264145,-12.555591,-2.8292665,13.19892102,-1.415710081,-9.6910555,-0.359860854,10.88233756,,,
57:49.0,1.42E+12,-0.15552658,-14.02254,5.3651433,15.01467879,-1.39966895,-9.875139031,-0.306385317,11.07073555,,,
57:49.1,1.42E+12,-1.9553838,-9.869576,2.632875,10.40019649,-1.41577729,-9.997517194,-0.313985837,11.18014666,,,
57:49.1,1.42E+12,-0.96833634,-7.611372,1.9980451,7.92860916,-1.397255601,-10.08695467,-0.332764135,11.24523494,,,
57:49.1,1.42E+12,-0.30147308,-6.690936,2.585274,7.179355976,-1.358235726,-10.176105,-0.337908537,11.30434391,,,
57:49.1,1.42E+12,-0.91070616,-5.1114206,2.9530592,5.972986263,-1.335238651,-10.24231629,-0.329926158,11.34933489,,,
57:49.1,1.42E+12,-1.6892372,-3.8264928,3.7139268,5.593641188,-1.320886859,-10.28911081,-0.289779033,11.39541571,,,
57:49.2,1.42E+12,-1.643133,-2.8277695,2.8057654,4.309116601,-1.288743496,-10.30348093,-0.240583377,11.40425706,,,
57:49.2,1.42E+12,-1.7089962,-2.2767653,2.296674,3.657736965,-1.255537041,-10.23268122,-0.143068812,11.33415974,,,
57:49.2,1.42E+12,-2.0534298,-1.3326787,1.669628,2.963151046,-1.22095589,-9.968792214,0.115107576,11.01939411,,,
57:49.2,1.42E+12,-2.8312125,-1.0186317,0.24758515,3.0190517,-1.215970339,-9.604727882,0.457241008,10.56557119,,,
57:49.2,1.42E+12,-3.3009357,-2.4902215,-1.1100916,4.281317902,-1.225779537,-9.3926373,0.699880302,10.27503467,,,
57:49.3,1.42E+12,-3.4102085,-7.2362523,-5.803731,9.883125158,-1.238594727,-9.411895214,0.712347241,10.28475848,,,
57:49.3,1.42E+12,-4.0107594,-16.083754,-14.661262,22.12975231,-1.248083155,-9.623267908,0.448974514,10.59433423,,,
57:49.3,1.42E+12,-1.6395406,-19.10537,-14.049784,23.77182548,-1.216654637,-9.925376398,0.150901489,10.96971244,,,
57:49.3,1.42E+12,-3.0157785,-10.873987,-9.134904,14.51843602,-1.206158092,-9.967674153,-0.009888638,11.07078692,,,
57:49.3,1.42E+12,-3.2129188,-6.8933153,-5.0148716,9.109861701,-1.20612449,-9.802200914,-0.117282659,10.94355865,,,
57:49.4,1.42E+12,-3.108885,-5.911507,-2.5521927,7.150158637,-1.177631702,-9.579739016,-0.257800653,10.72342818,,,
57:49.4,1.42E+12,-4.0737786,-9.186397,-1.6010705,10.17590235,-1.226961774,-9.598337078,-0.346263631,10.75005941,,,
57:49.4,1.42E+12,-2.9071047,-16.100668,-1.4262341,16.42306036,-1.26288707,-9.83921371,-0.438410784,10.97470436,,,
57:49.4,1.42E+12,-4.3146276,-13.75804,5.157675,15.31343487,-1.3101551,-10.02070365,-0.434720488,11.13944866,,,
57:49.4,1.42E+12,-3.624862,-7.2672377,6.338868,10.30211706,-1.357154302,-10.00140603,-0.449231133,11.12716386,,,
57:49.4,1.42E+12,-2.1444407,-4.8157854,3.8384678,6.521062029,-1.417970694,-9.833482794,-0.501588578,10.96320054,,,
57:49.5,1.42E+12,-2.8304641,-5.3923864,5.2789226,8.059552216,-1.584678104,-9.585457741,-0.400328737,10.75334544,,,
57:49.5,1.42E+12,-1.6278648,-9.164842,6.874155,11.57144242,-1.70134061,-9.542130496,-0.208455294,10.73911505,,,
57:49.5,1.42E+12,0.8943901,-11.9586315,5.022356,13.00126382,-1.690703546,-9.604837853,-0.100499177,10.82285869,,,
57:49.5,1.42E+12,5.004992,-15.49862,-0.42676255,16.29230779,-1.543504546,-9.751847445,-0.110846028,10.98016504,,,
57:49.6,1.42E+12,3.3382082,-12.125685,0.3824547,12.5826127,-1.416061403,-9.828225363,-0.087852007,11.05524111,,,
57:49.6,1.42E+12,0.49546966,-9.0060215,1.2061917,9.099934717,-1.354050559,-9.847183884,-0.053787132,11.0678809,,,
57:49.6,1.42E+12,-1.1573932,-7.978409,1.1506572,8.143622117,-1.350729914,-9.853501367,-0.034853036,11.07520309,,,
57:49.6,1.42E+12,-2.485731,-8.479567,-0.660726,8.861065058,-1.379421271,-9.872224688,-0.053887942,11.10004776,,,
57:49.7,1.42E+12,-2.1685405,-8.328082,-0.78466827,8.641482627,-1.393806663,-9.866548749,-0.067717347,11.09823243,,,
57:49.7,1.42E+12,-1.2409195,-8.536898,-0.6553372,8.651472448,-1.377679994,-9.846462973,-0.069864921,11.07579576,,,
57:49.7,1.42E+12,-0.52256334,-7.70373,-0.24324417,7.725263496,-1.34648364,-9.797520871,-0.070591981,11.02304345,,,
57:49.7,1.42E+12,-1.0023156,-7.8155475,0.5590874,7.899366937,-1.341883003,-9.749837371,-0.0602268,10.97555835,,,
57:49.7,1.42E+12,-1.5489789,-8.968599,0.9403446,9.149827956,-1.379317403,-9.718897616,-0.009170727,10.94587907,,,
57:49.7,1.42E+12,-1.8074913,-10.032288,0.5834866,10.21049871,-1.455979413,-9.688333637,0.077004151,10.90432496,,,
57:49.8,1.42E+12,-0.87014055,-10.593021,-0.32168105,10.63356559,-1.510264488,-9.682352188,0.096249844,10.89471358,,,
57:49.8,1.42E+12,0.77972853,-11.206446,-1.7284557,11.36573656,-1.506959117,-9.682486596,0.015521801,10.8932824,,,
57:49.8,1.42E+12,2.6914032,-12.023297,-3.0000613,12.68083947,-1.449610008,-9.676920616,-0.065563661,10.90033936,,,
57:49.8,1.42E+12,2.391427,-11.2021055,-2.07259,11.64052061,-1.400402132,-9.64530881,-0.014580906,10.86146097,,,
57:49.8,1.42E+12,0.20357665,-11.617342,0.34069154,11.62411929,-1.406811253,-9.590522749,0.083908166,10.7926139,,,
57:49.8,1.42E+12,0.3050656,-13.121564,-0.011226654,13.12511458,-1.427804333,-9.545912463,0.127574504,10.74383517,,,
57:49.9,1.42E+12,1.3079801,-13.876144,-3.6793487,14.41512369,-1.451479588,-9.530253178,0.070072653,10.73445065,,,
57:49.9,1.42E+12,1.0424323,-15.558197,-3.284919,15.93533344,-1.478035588,-9.566013504,-0.081244315,10.76170898,,,
57:49.9,1.42E+12,1.6971707,-16.113543,-1.0349479,16.23569443,-1.409847794,-9.674464545,-0.229378109,10.83647103,,,
57:50.0,1.42E+12,1.8362316,-15.003151,0.29024643,15.11788773,-1.284750794,-9.735708606,-0.294239149,10.87539755,,,
57:50.0,1.42E+12,0.028440857,-11.8195715,3.311863,12.27483262,-1.151808879,-9.67709479,-0.226466816,10.79815845,,,
57:50.0,1.42E+12,-1.6414865,-10.30517,5.2111135,11.66390632,-1.077450246,-9.597860565,-0.068016724,10.72285482,,,
57:50.0,1.42E+12,-3.738326,-12.230916,2.5036936,13.03222426,-1.094019868,-9.591234545,0.040819196,10.71945285,,,
57:50.0,1.42E+12,-6.6014223,-14.53223,0.77808195,15.98029714,-1.225568761,-9.601636382,-0.0527943,10.73915935,,,
57:50.0,1.42E+12,-4.952002,-13.376633,-3.016976,14.57939568,-1.286724234,-9.673208973,-0.168097382,10.82444913,,,
57:50.1,1.42E+12,-2.4791446,-13.642181,1.801354,13.98213634,-1.317557056,-9.796286708,-0.172111486,10.9479905,,,
57:50.1,1.42E+12,0.26195526,-11.66135,2.1935384,11.86875373,-1.306058518,-9.897723729,-0.18010609,11.04369249,,,
57:50.1,1.42E+12,0.3821553,-8.886869,1.8080901,9.076985904,-1.27967359,-9.974773696,-0.203472807,11.10703942,,,
57:50.1,1.42E+12,-0.19055374,-7.5694594,2.8750713,8.099324744,-1.249088214,-10.05116077,-0.220592307,11.15817582,,,
57:50.1,1.42E+12,-0.8149054,-5.683082,2.5304878,6.274142199,-1.23218561,-10.10943245,-0.226210217,11.19827839,,,
57:50.2,1.42E+12,-1.4597644,-4.5755353,3.2922537,5.822831769,-1.227099246,-10.15634613,-0.205892264,11.24246399,,,
57:50.2,1.42E+12,-1.9981947,-3.7696111,3.4043705,5.458249573,-1.225971999,-10.20607944,-0.170489356,11.29338437,,,
57:50.2,1.42E+12,-2.2094054,-2.9647348,3.0294003,4.779999041,-1.213282059,-10.24579583,-0.113717618,11.32932207,,,
57:50.2,1.42E+12,-2.2026696,-2.225123,2.2291644,3.843448927,-1.190868465,-10.24038566,-0.045569536,11.32038597,,,
57:50.2,1.42E+12,-2.4375312,-1.3838723,1.1731105,3.038560373,-1.171017908,-10.12094933,0.096814984,11.18070098,,,
57:50.3,1.42E+12,-2.9563522,-1.4458433,-0.016016694,3.291008616,-1.149499393,-9.822216459,0.395697541,10.79623682,,,
57:50.3,1.42E+12,-3.0436208,-3.419938,-1.5922389,4.847146399,-1.178154091,-9.502105602,0.649933156,10.41001888,,,
57:50.3,1.42E+12,-3.9044807,-10.277927,-7.769294,13.46264024,-1.196290871,-9.489941112,0.677802748,10.38847203,,,
57:50.3,1.42E+12,-4.726122,-18.038538,-14.072835,23.36171585,-1.227172569,-9.717394637,0.492946352,10.67932619,,,
57:50.3,1.42E+12,-0.46388534,-18.52862,-12.210408,22.19502224,-1.173192984,-9.974886739,0.295839917,10.98636423,,,
57:50.3,1.42E+12,-2.1275258,-9.172326,-8.281978,12.53989991,-1.133473539,-9.974599576,0.159494866,11.03460907,,,
57:50.4,1.42E+12,-1.4407539,-6.170019,-3.716322,7.345471766,-1.103548013,-9.771933269,0.112758378,10.84935216,,,
57:50.4,1.42E+12,-2.1671934,-4.8874865,-2.4352858,5.874935612,-1.059722825,-9.590901565,-0.042200005,10.65672973,,,
57:50.4,1.42E+12,-3.838917,-10.642269,-2.8132498,11.65802503,-1.064091294,-9.659779755,-0.22897792,10.68440132,,,
57:50.4,1.42E+12,-3.5155892,-15.915953,1.5769707,16.37570652,-1.092073917,-9.886313788,-0.275130922,10.88551651,,,
57:50.5,1.42E+12,-3.2343242,-15.256274,5.291197,16.46850069,-1.100315959,-10.08761762,-0.274880424,11.05712771,,,
57:50.5,1.42E+12,-3.5091527,-8.237969,3.8676572,9.753822745,-1.13870959,-10.06870184,-0.336237522,11.02003343,,,
57:50.5,1.42E+12,-3.3664994,-4.5449986,2.2665865,6.093254044,-1.225666519,-9.91740321,-0.392477716,10.87905364,,,
57:50.5,1.42E+12,-4.7172904,-3.3476386,3.9386096,6.998011039,-1.424080445,-9.669423998,-0.303388488,10.68937411,,,
57:50.5,1.42E+12,-3.4808614,-6.5710354,6.3897624,9.804283036,-1.563245131,-9.556063802,-0.180790372,10.63267351,,,
57:50.6,1.42E+12,-0.50325346,-11.475736,6.184988,13.04606674,-1.583627235,-9.606466139,-0.079182284,10.71320681,,,
57:50.6,1.42E+12,5.0777407,-16.668139,-0.28216323,17.42670148,-1.456379605,-9.783807567,-0.108423517,10.90265741,,,
57:50.6,1.42E+12,5.5973105,-13.817018,1.5694863,14.99010202,-1.291419574,-9.892735139,-0.062908981,11.0277398,,,
57:50.6,1.42E+12,2.3302042,-9.48787,0.37077895,9.776860732,-1.199608458,-9.916404282,-0.039328425,11.05091078,,,
57:50.6,1.42E+12,-0.07274872,-7.918084,0.8000862,7.958736365,-1.175768238,-9.903775424,-0.009625907,11.03677331,,,
57:50.7,1.42E+12,-1.2817845,-7.7960877,0.97088104,7.960186237,-1.191262547,-9.905660276,0.015152159,11.04156765,,,
57:50.7,1.42E+12,-1.971101,-8.427475,-0.16825013,8.6565514,-1.211033678,-9.918148592,0.000308536,11.0570204,,,
57:50.7,1.42E+12,-1.9643651,-8.54064,-0.7301816,8.79399949,-1.219510947,-9.909414735,-0.033783836,11.04975859,,,
57:50.7,1.42E+12,-1.907184,-8.773256,-0.71626055,9.006686451,-1.221545492,-9.883720204,-0.060309288,11.02519099,,,
57:50.7,1.42E+12,-1.714834,-8.244106,-0.3106041,8.426293034,-1.238784134,-9.835783163,-0.060083228,10.98014461,,,
57:50.8,1.42E+12,-1.6082556,-8.556955,0.17558487,8.708547238,-1.287518504,-9.781711918,-0.021225257,10.92591626,,,
57:50.8,1.42E+12,-1.0716215,-9.435329,0.105680235,9.496576977,-1.364314926,-9.728896245,0.042157224,10.86093131,,,
57:50.8,1.42E+12,0.019309845,-9.990375,-0.31299913,9.995295592,-1.412725481,-9.704167051,0.078067241,10.82735529,,,
57:50.8,1.42E+12,1.5093113,-10.522967,-0.36988083,10.63708921,-1.386077835,-9.681832867,0.063565764,10.80721182,,,
57:50.8,1.42E+12,3.2507899,-11.6876955,-1.0075548,12.17312728,-1.325961012,-9.652570245,0.043232537,10.78778351,,,
57:50.9,1.42E+12,2.7744803,-11.279644,-1.6530125,11.7328837,-1.296032437,-9.599580449,0.084586337,10.73304392,,,
57:50.9,1.42E+12,0.237556,-12.183015,-0.76610684,12.20939012,-1.312458484,-9.530699184,0.135990667,10.65700426,,,
57:50.9,1.42E+12,-0.6942563,-12.295281,-0.7206015,12.33593098,-1.361263116,-9.452775469,0.142405899,10.57741725,,,
57:50.9,1.42E+12,0.013471985,-12.920082,-2.6812243,13.19536525,-1.398462292,-9.410263857,0.08176364,10.53818209,,,
57:51.0,1.42E+12,-0.22123992,-14.747632,-2.8363018,15.01952744,-1.403557818,-9.470020194,-0.043709111,10.59419627,,,
57:51.0,1.42E+12,0.7262897,-15.296092,-2.6770332,15.54555994,-1.355235855,-9.571875745,-0.204691697,10.6734137,,,
57:51.0,1.42E+12,0.9970766,-14.970369,-0.005239105,15.00353749,-1.258594986,-9.627782949,-0.255894405,10.71364458,,,
57:51.0,1.42E+12,-1.3205539,-12.785213,3.0630803,13.21317505,-1.150822161,-9.592129541,-0.209261786,10.6571727,,,
57:51.0,1.42E+12,-2.9177325,-10.715467,3.270998,11.57729778,-1.109306457,-9.537820031,-0.080935786,10.59590539,,,
57:51.0,1.42E+12,-3.4712815,-11.4769335,1.8250049,12.12849705,-1.129554149,-9.493631306,-0.080453115,10.55807602,,,
57:51.1,1.42E+12,-5.628296,-13.752202,-0.15597564,14.8601852,-1.249763358,-9.536301755,-0.128402381,10.61912564,,,
57:51.1,1.42E+12,-5.567522,-13.416301,-1.6522641,14.61931635,-1.371185344,-9.628739143,-0.199021854,10.73223443,,,
57:51.1,1.42E+12,-3.7284467,-13.56554,0.43469605,14.07530287,-1.443387241,-9.751108135,-0.248825431,10.85419317,,,
57:51.1,1.42E+12,-1.0773097,-12.349619,2.786306,12.70579343,-1.448742431,-9.88715991,-0.243604651,10.98545135,,,
57:51.1,1.42E+12,-0.3888913,-9.092991,0.2906955,9.105944522,-1.426887878,-9.979352884,-0.304860941,11.05245365,,,
57:51.1,1.42E+12,-0.24923173,-7.3572006,1.4310242,7.499223119,-1.391194756,-10.052569,-0.345133314,11.09410618,,,
57:51.2,1.42E+12,-0.9403446,-5.4739666,2.314038,6.016920323,-1.365295556,-10.10377781,-0.359732545,11.11934947,,,
57:51.2,1.42E+12,-1.578767,-4.2881327,3.242557,5.603102997,-1.35256285,-10.14588005,-0.339051063,11.15526077,,,
57:51.2,1.42E+12,-2.0127146,-3.416645,3.20753,5.100267818,-1.343893123,-10.1873652,-0.297532298,11.19733644,,,
57:51.2,1.42E+12,-1.9260448,-2.6159601,2.9571006,4.392873749,-1.322866442,-10.21124514,-0.236856435,11.21982348,,,
57:51.3,1.42E+12,-2.206262,-1.2033477,2.1290226,3.293687133,-1.305777487,-10.1660086,-0.160912323,11.18812023,,,
57:51.4,1.42E+12,-2.6524842,-0.47062135,1.2870237,2.985563078,-1.280226538,-9.965859507,0.023910488,10.97430233,,,
57:51.4,1.42E+12,-3.0826895,-1.0738668,0.53858,3.308509162,-1.246687099,-9.619641728,0.32210263,10.56505321,,,
57:51.4,1.42E+12,-2.2227278,-3.4754727,-1.1859838,4.292550167,-1.282581843,-9.31243464,0.547090879,10.19969664,,,
57:51.4,1.42E+12,-1.9492465,-12.151281,-9.950109,15.82586051,-1.27894349,-9.37322964,0.51304739,10.26675706,,,
57:51.4,1.42E+12,-0.07753876,-18.56709,-17.868193,25.7684917,-1.251122773,-9.626231089,0.224233696,10.64273706,,,
57:51.4,1.42E+12,-1.3805791,-13.036989,-12.775184,18.30503775,-1.23506942,-9.792547466,0.013215365,10.89641261,,,
57:51.4,1.42E+12,-3.014132,-6.1305017,-6.366411,9.338052893,-1.218237073,-9.700470583,-0.059298129,10.84906624,,,
57:51.4,1.42E+12,-4.643344,-5.3106565,-0.5575905,7.076342497,-1.241252477,-9.48403596,-0.102860602,10.6592833,,,
57:51.4,1.42E+12,-4.5484414,-5.5281544,0.6012996,7.184035875,-1.268071195,-9.285502907,-0.198572794,10.46980443,,,
57:51.5,1.42E+12,-3.2491434,-9.473649,-0.94827807,10.0601287,-1.262764883,-9.310720866,-0.296857187,10.47605557,,,
57:51.5,1.42E+12,-5.300178,-13.853841,2.270778,15.0059065,-1.302227711,-9.500697242,-0.296771647,10.65794644,,,
57:51.5,1.42E+12,-4.559069,-15.150444,3.699407,16.24828224,-1.298998703,-9.741570821,-0.301653332,10.84672748,,,
57:51.5,1.42E+12,-0.99647784,-9.089698,1.0684781,9.206368625,-1.248296998,-9.792972099,-0.410250971,10.83452515,,,
57:51.5,1.42E+12,-1.4618601,-5.0142727,3.963907,6.556868488,-1.267860399,-9.661105501,-0.455579155,10.70209253,,,
57:51.7,1.42E+12,-2.2426364,-5.795648,5.9389,8.595899428,-1.41725585,-9.43921793,-0.328618681,10.52187208,,,
57:51.7,1.42E+12,-1.1886781,-8.378676,7.326664,11.19353262,-1.555745413,-9.328231358,-0.211125258,10.44439107,,,
57:51.7,1.42E+12,0.26614654,-12.139456,4.204906,12.84984282,-1.597869039,-9.382345358,-0.132877767,10.50710499,,,
57:51.7,1.42E+12,4.63092,-15.651004,-0.6056406,16.33297728,-1.5018758,-9.540160052,-0.161566069,10.67800787,,,
57:51.7,1.42E+12,2.7165508,-11.314372,0.021854553,11.63594172,-1.42027712,-9.611961772,-0.180933957,10.75302329,,,
57:51.7,1.42E+12,-0.051941987,-8.816815,0.48888338,8.830511405,-1.38111061,-9.619907487,-0.167523069,10.75657349,,,
57:51.7,1.42E+12,-1.8309925,-7.8338094,0.3435356,8.05227421,-1.37838872,-9.605482372,-0.145610473,10.74143624,,,
57:51.7,1.42E+12,-2.4783962,-8.142318,-0.6715036,8.537605474,-1.390046112,-9.592606087,-0.144697066,10.73186316,,,
57:51.7,1.42E+12,-1.9779868,-8.182883,-0.6104306,8.440653499,-1.395416577,-9.591356638,-0.150815974,10.73215623,,,
57:51.7,1.42E+12,-1.051713,-8.262817,-0.24489075,8.333079652,-1.384058565,-9.585353821,-0.159397109,10.72449363,,,
57:51.7,1.42E+12,-0.58977354,-8.200547,0.09175918,8.222239578,-1.374224933,-9.560154189,-0.159681212,10.69848674,,,
57:51.8,1.42E+12,-0.67898804,-8.504714,0.68767,8.559443616,-1.38847591,-9.529834577,-0.139259393,10.66918364,,,
57:51.8,1.42E+12,-0.89229447,-9.245374,0.8625064,9.328292829,-1.437488273,-9.50376125,-0.114108634,10.64247351,,,
57:51.8,1.42E+12,-0.69455564,-9.860146,0.124541014,9.885362772,-1.518005529,-9.466464321,-0.091004637,10.59578444,,,
57:51.8,1.42E+12,0.13711487,-10.159373,-0.7882608,10.19082996,-1.571829313,-9.443601648,-0.073356643,10.56431395,,,
57:51.9,1.42E+12,1.5105089,-11.243718,-2.0010388,11.5198519,-1.545850682,-9.424432321,-0.098559336,10.55024174,,,
57:51.9,1.42E+12,2.420317,-11.374995,-2.830015,11.96901961,-1.482287962,-9.405650974,-0.141608592,10.54275376,,,
57:51.9,1.42E+12,1.6166382,-11.373948,-1.223855,11.55326937,-1.449570284,-9.374097219,-0.111866361,10.5092416,,,
57:52.0,1.42E+12,0.59097105,-12.681179,1.2582834,12.75714799,-1.43299455,-9.331924709,-0.028303398,10.46307059,,,
