time,time_milisec,ax,ay,az,resultant,MA_ax,MA_ay,MA_az,MA_R
41:21.5,1.42E+12,2.9858408,-6.799011,-6.5431933,9.897230644,1.974519953,-3.013745865,-8.028488586,9.272125103
41:21.5,1.42E+12,2.805466,-6.8368826,-6.5449896,9.871701577,1.990276189,-3.114815687,-7.987422998,9.289357422
41:21.5,1.42E+12,2.5575814,-6.9178643,-6.921906,10.11488269,2.001655523,-3.221885035,-7.953482578,9.312002268
41:21.5,1.42E+12,2.7422974,-7.215146,-6.6984205,10.21994932,2.022028159,-3.337145349,-7.915252088,9.338400289
41:21.5,1.42E+12,2.6584716,-7.3000197,-5.7842717,9.685843173,2.047352495,-3.453324757,-7.860439082,9.356804978
41:21.5,1.42E+12,2.8981233,-7.556586,-5.416636,9.738637286,2.090163469,-3.574575615,-7.796474102,9.376052993
41:21.6,1.42E+12,2.858456,-7.5961037,-5.821993,9.988351446,2.138788357,-3.694140977,-7.739035542,9.398750359
41:21.6,1.42E+12,3.1783407,-7.7047777,-6.643784,10.6585794,2.193798964,-3.817631175,-7.689826862,9.427085233
41:21.6,1.42E+12,2.9198282,-7.5184155,-7.470216,10.99345694,2.243558489,-3.947519073,-7.654736842,9.461125937
41:21.6,1.42E+12,3.1491513,-7.339388,-7.666158,11.07039966,2.301383241,-4.087609759,-7.622451982,9.496733512
41:21.6,1.42E+12,3.1482532,-7.154073,-7.4434214,10.79336745,2.358061379,-4.234732815,-7.59485837,9.535980614
41:21.7,1.42E+12,3.0091925,-6.968609,-6.9061885,10.2621728,2.418221279,-4.381520574,-7.56653726,9.574614078
41:21.7,1.42E+12,2.3625371,-6.577023,-6.28992,9.402228815,2.471570339,-4.516982878,-7.5247292,9.594895441
41:21.7,1.42E+12,2.210154,-6.3176126,-6.3536873,9.22856175,2.519955722,-4.643562657,-7.475322946,9.602936979
41:21.7,1.42E+12,2.264042,-6.349197,-6.6672854,9.481080283,2.562051186,-4.771423773,-7.436299094,9.620157363
41:21.7,1.42E+12,2.5572822,-6.4936466,-7.167395,10.0039337,2.612400486,-4.889270713,-7.414618174,9.654767701
41:21.8,1.42E+12,3.0054502,-6.9087334,-7.204219,10.42420738,2.671728115,-5.01238969,-7.391215854,9.695088003
41:21.8,1.42E+12,3.6345918,-7.2938824,-7.133865,10.83065131,2.736555306,-5.132913062,-7.356610814,9.732442222
41:21.8,1.42E+12,3.5751655,-7.5199122,-6.437214,10.52466683,2.794011826,-5.260028724,-7.309671424,9.765160018
41:21.8,1.42E+12,3.3331187,-6.8382297,-5.595963,9.443826957,2.843322283,-5.383378215,-7.248933724,9.77999208
41:21.8,1.42E+12,3.4230816,-6.7779055,-5.589826,9.428872961,2.895500776,-5.504590158,-7.190342584,9.796805435
41:21.9,1.42E+12,3.3992813,-6.9311867,-5.935158,9.73768776,2.947903806,-5.630364612,-7.145516804,9.826787725
41:21.9,1.42E+12,3.6327956,-6.5792685,-6.421646,9.885419324,3.00258809,-5.74286467,-7.111857804,9.860298003
41:21.9,1.42E+12,4.2311015,-6.469846,-7.1721854,10.54520605,3.067112912,-5.855409634,-7.092964092,9.906759659
41:21.9,1.42E+12,4.013454,-6.108497,-7.4154296,10.41201925,3.125527438,-5.9585721,-7.066415304,9.937760068
41:21.9,1.42E+12,3.7582347,-5.857619,-7.4660244,10.20674036,3.168054004,-6.048014104,-7.030699572,9.951969851
41:22.0,1.42E+12,3.4362543,-6.087541,-6.9922595,9.887248958,3.196147586,-6.134067158,-6.996349002,9.967315783
41:22.0,1.42E+12,3.2745905,-6.009403,-6.942563,9.748592122,3.220783358,-6.211593932,-6.969231402,9.986120478
41:22.0,1.42E+12,3.247796,-5.6875725,-7.279213,9.792017244,3.235752228,-6.275145774,-6.953708702,10.00596606
41:22.0,1.42E+12,3.3259337,-5.4404364,-7.3119946,9.701827056,3.244218624,-6.324058056,-6.933806094,10.01409676
41:22.0,1.42E+12,3.3608112,-5.3658915,-7.3980656,9.737516015,3.254184902,-6.365955926,-6.908843986,10.01530164
41:22.1,1.42E+12,3.3250356,-5.4784575,-6.7398844,9.300290321,3.26292972,-6.405081564,-6.865398334,10.00113572
41:22.1,1.42E+12,3.4301171,-5.099745,-6.4176044,8.885873543,3.270159686,-6.432411728,-6.826485262,9.985671862
41:22.2,1.42E+12,3.5103502,-4.995262,-6.947952,9.249283106,3.278922464,-6.45105396,-6.81745605,9.990992302
41:22.2,1.42E+12,3.6312988,-4.872218,-7.6032887,9.73318233,3.29006829,-6.46549592,-6.838274752,10.01863798
41:22.2,1.42E+12,3.8446052,-4.9879274,-7.871531,10.08074448,3.305522158,-6.477961998,-6.868859152,10.05446808
41:22.2,1.42E+12,3.6357894,-4.854106,-8.582104,10.50874963,3.306510102,-6.487311558,-6.909852912,10.09169549
41:22.2,1.42E+12,3.5756145,-4.600982,-8.90588,10.64277938,3.308572814,-6.481764088,-6.942871244,10.11641181
41:22.2,1.42E+12,3.0557456,-4.3819876,-8.973989,10.44374813,3.297151566,-6.458490488,-6.968420124,10.12216615
41:22.2,1.42E+12,2.9053085,-4.073629,-8.542885,9.900310845,3.28147018,-6.422059254,-6.985775036,10.11302744
41:22.2,1.42E+12,2.4454646,-3.5871406,-8.257578,9.329280209,3.255840478,-6.371072286,-6.995376068,10.08791839
41:22.3,1.42E+12,1.9833755,-2.9424312,-8.35293,9.075412901,3.221217474,-6.303194436,-6.995016808,10.04669942
41:22.3,1.42E+12,1.8269508,-2.6894572,-8.301288,8.915285285,3.1885045,-6.22279064,-7.008497788,10.01035775
41:22.3,1.42E+12,1.5172448,-2.2963746,-8.2936535,8.738424141,3.148417856,-6.128094562,-7.038240944,9.977119161
41:22.3,1.42E+12,1.0095007,-1.8642234,-8.602012,8.859403535,3.095951958,-6.01666029,-7.073115418,9.93934074
41:22.3,1.42E+12,0.6146219,-1.9859203,-8.612491,8.859832997,3.035175344,-5.908528156,-7.111741118,9.90427748
41:22.4,1.42E+12,0.65997756,-1.5078145,-8.697214,8.851587785,2.969569775,-5.790157306,-7.149124378,9.864700209
41:22.4,1.42E+12,0.72239774,-1.0020163,-8.844956,8.930797378,2.90670051,-5.664828932,-7.194243532,9.832422887
41:22.5,1.42E+12,0.624651,-0.739612,-8.408315,8.463862943,2.848947606,-5.539443672,-7.237060502,9.800959826
41:22.5,1.42E+12,0.15328126,-0.53079623,-8.1989,8.217493596,2.788560181,-5.420207627,-7.275790956,9.774064381
41:22.5,1.42E+12,0.47690827,-0.5249584,-8.470137,8.499779034,2.738381531,-5.294726575,-7.31432983,9.746115349
41:22.5,1.42E+12,0.560734,-0.52091676,-8.210277,8.245873229,2.693486891,-5.168407258,-7.347635578,9.713598782
41:22.5,1.42E+12,0.5134323,0.044756927,-8.226743,8.242870635,2.652603909,-5.029154833,-7.373732318,9.676158541
41:22.5,1.42E+12,0.14819184,0.36269578,-8.072264,8.081766833,2.600721797,-4.877597998,-7.401209188,9.633394891
41:22.5,1.42E+12,-0.24234603,0.43439665,-8.422834,8.437509386,2.542705445,-4.722909671,-7.453980434,9.608428215
41:22.5,1.42E+12,-0.09310638,0.17259109,-8.757389,8.759584384,2.482880851,-4.568326129,-7.520795494,9.588847157
41:22.6,1.42E+12,0.30701157,0.052241363,-9.241034,9.246280044,2.431851963,-4.415359228,-7.589176314,9.574005729
41:22.6,1.42E+12,0.585732,-0.3876938,-9.18924,9.216046888,2.379999789,-4.26901755,-7.640085434,9.545155079
41:22.6,1.42E+12,0.7006929,-0.55235136,-9.186097,9.229325038,2.335617083,-4.129696267,-7.674403054,9.509872441
41:22.6,1.42E+12,1.129102,-0.9020242,-9.34836,9.459405567,2.295216097,-4.000948991,-7.708047094,9.477652559
41:22.6,1.42E+12,1.3048366,-1.1913725,-9.120833,9.290401584,2.258347765,-3.881694981,-7.741595326,9.447593242
41:22.7,1.42E+12,1.397943,-1.19736,-8.767268,8.958398506,2.226122775,-3.766270001,-7.778816916,9.421517756
41:22.7,1.42E+12,1.5021263,-1.4060261,-8.500224,8.745690417,2.208914559,-3.662850063,-7.823022996,9.408386988
41:22.7,1.42E+12,1.2765454,-1.3789325,-8.146659,8.360566719,2.190242387,-3.564076461,-7.85888243,9.391027087
41:22.8,1.42E+12,1.4130615,-1.3704002,-7.835456,8.078930018,2.173222777,-3.464500525,-7.882245842,9.362984082
41:22.8,1.42E+12,1.99086,-1.6844472,-7.6034384,8.038231237,2.161894333,-3.368316537,-7.89096671,9.323670033
41:22.8,1.42E+12,2.0589683,-1.9130218,-7.7419004,8.236262785,2.142964695,-3.268402305,-7.901720338,9.279911141
41:22.8,1.42E+12,2.650688,-2.7159522,-7.959548,8.817989997,2.123286619,-3.176843701,-7.918233998,9.239657914
41:22.8,1.42E+12,3.2398627,-3.3838632,-8.10759,9.363773603,2.116580563,-3.094122721,-7.951641518,9.21644005
41:22.8,1.42E+12,3.7477565,-3.9761815,-8.195457,9.849934697,2.124873319,-3.036881757,-8.003631398,9.224562205
41:22.8,1.42E+12,3.882626,-4.6455894,-8.43481,10.3827889,2.134064207,-2.994235435,-8.060531078,9.243640524
41:22.9,1.42E+12,4.1749682,-5.2706895,-8.2285385,10.62635277,2.149577945,-2.961025491,-8.106398688,9.261413824
41:22.9,1.42E+12,4.036506,-5.7526875,-8.192164,10.79343991,2.157652153,-2.944493871,-8.141809048,9.279574235
41:22.9,1.42E+12,4.1074586,-6.0861936,-8.270002,11.05919987,2.155179295,-2.936820823,-8.16376538,9.289854112
41:22.9,1.42E+12,3.611839,-6.3261447,-7.832013,10.69607009,2.147146995,-2.941173777,-8.172097048,9.295535129
41:22.9,1.42E+12,3.8365219,-6.2704606,-7.765252,10.69283475,2.148712739,-2.949430609,-8.1780816,9.305257016
41:23.0,1.42E+12,3.9204972,-6.3210554,-7.992629,10.91824885,2.158397597,-2.954100897,-8.19808899,9.325877014
41:23.0,1.42E+12,3.7492533,-6.332282,-7.40555,10.44015644,2.167890853,-2.960558477,-8.20734873,9.339708301
41:23.0,1.42E+12,3.905229,-6.5378046,-7.121291,10.42624036,2.181039513,-2.977563119,-8.20419029,9.352392763
41:23.0,1.42E+12,3.8255947,-6.790479,-7.2323604,10.63262982,2.191032733,-3.004563971,-8.202597606,9.371008818
41:23.0,1.42E+12,3.9383101,-7.2395453,-7.0768337,10.86291295,2.202582711,-3.042037047,-8.196172968,9.393516757
41:23.1,1.42E+12,3.7408707,-7.188052,-7.0590205,10.74671929,2.210899413,-3.076228937,-8.20255569,9.422445336
41:23.1,1.42E+12,3.4983752,-7.3585477,-7.0840187,10.79676684,2.212264575,-3.121404991,-8.215883976,9.460663202
41:23.1,1.42E+12,3.05844,-7.726782,-6.845415,10.76647212,2.203226371,-3.176035391,-8.213833236,9.491006983
41:23.1,1.42E+12,2.8364515,-7.445667,-6.2983027,10.15637884,2.187329425,-3.227504371,-8.187733516,9.499470913
41:23.1,1.42E+12,2.650688,-7.273824,-5.846542,9.701377006,2.163451081,-3.273222303,-8.147233736,9.491883563
41:23.2,1.42E+12,2.4730074,-7.470814,-5.729336,9.734172714,2.140195441,-3.325556463,-8.090178376,9.476392025
41:23.2,1.42E+12,2.395768,-7.45839,-5.845195,9.77412862,2.116598511,-3.382704623,-8.028964676,9.45901901
41:23.2,1.42E+12,2.523153,-7.6453514,-6.1035576,10.10302502,2.105946659,-3.447971899,-7.971556048,9.452204548
41:23.2,1.42E+12,2.9265642,-8.1248045,-6.7445245,10.95745577,2.106371773,-3.528995409,-7.935588838,9.473347446
41:23.2,1.42E+12,2.9759614,-8.118218,-7.505243,11.44947519,2.116981709,-3.619616957,-7.920542138,9.515751346
41:23.3,1.42E+12,3.286266,-7.8736267,-8.016879,11.70742886,2.143039519,-3.718240867,-7.913821118,9.568391665
41:23.3,1.42E+12,3.541635,-7.622898,-8.069869,11.65223318,2.177333203,-3.816909683,-7.909192738,9.623130623
41:23.3,1.42E+12,3.3534765,-7.439829,-7.4874296,11.07512809,2.214057837,-3.919778771,-7.89306826,9.669864702
41:23.3,1.42E+12,3.1395712,-7.086264,-7.1500316,10.54490383,2.256659247,-4.024219583,-7.864028652,9.703574708
41:23.3,1.42E+12,2.9482691,-6.795269,-7.0215983,10.20641044,2.303332191,-4.120406557,-7.832210798,9.730506256
41:23.4,1.42E+12,2.5915608,-6.7460217,-6.926546,10.01009669,2.341963855,-4.225170701,-7.796797438,9.753676435
41:23.4,1.42E+12,2.4563918,-6.88643,-6.9557357,10.09153298,2.376643737,-4.342858975,-7.759013032,9.776891147
41:23.5,1.42E+12,2.7470875,-7.1515284,-6.7562003,10.21455289,2.419092467,-4.471097303,-7.725970738,9.811904946
41:23.5,1.42E+12,2.8196864,-7.125183,-6.3665605,9.96252763,2.472420569,-4.602985038,-7.689323948,9.846805626
41:23.5,1.42E+12,3.5351985,-7.176377,-6.5969315,10.36906556,2.533586374,-4.73601341,-7.651859838,9.884191357
41:23.5,1.42E+12,4.037404,-6.9392695,-7.1042266,10.72026715,2.603119774,-4.864380465,-7.62973883,9.933679235
41:23.5,1.42E+12,4.2296047,-6.423143,-7.0018396,10.40058074,2.677443222,-4.993738464,-7.605240762,9.976833437
41:23.5,1.42E+12,4.296216,-6.36222,-6.731053,10.20991625,2.760403705,-5.128236779,-7.578416542,10.01939643
41:23.5,1.42E+12,4.2822948,-6.469846,-6.5807652,10.17366338,2.850896522,-5.266321632,-7.541575166,10.05411951
41:23.5,1.42E+12,4.548142,-6.1941195,-6.389463,9.99389561,2.943721489,-5.393655844,-7.494216646,10.07880573
41:23.6,1.42E+12,4.6177473,-5.9335113,-6.6783624,10.05637464,3.029936204,-5.513370897,-7.442963214,10.09500762
41:23.6,1.42E+12,4.3541455,-5.6733522,-7.062314,10.05095952,3.105304474,-5.619084065,-7.400424694,10.11170587
41:23.6,1.42E+12,4.071084,-5.5386324,-6.926696,9.75854965,3.172712296,-5.718809686,-7.355236674,10.12229037
41:23.6,1.42E+12,3.9790256,-5.0835786,-6.887627,9.440064714,3.229710768,-5.802440774,-7.306022014,10.12190355
41:23.6,1.42E+12,4.172723,-4.9781976,-7.305558,9.775747862,3.287068496,-5.878177276,-7.269716514,10.13161048
41:23.7,1.42E+12,4.358337,-4.79453,-7.3152876,9.772208143,3.346276376,-5.950120676,-7.240676906,10.14788667
41:23.7,1.42E+12,3.9674995,-4.7157936,-6.837781,9.205162169,3.39558384,-6.016316026,-7.207428046,10.1570761
41:23.8,1.42E+12,3.8709502,-4.679419,-6.7153354,9.054112169,3.447471936,-6.082325756,-7.178801574,10.17094701
41:23.8,1.42E+12,4.0040236,-4.7969246,-7.5658665,9.812493389,3.499291178,-6.150856244,-7.173409784,10.20561828
41:23.8,1.42E+12,4.0156994,-4.9681687,-7.8026743,10.08415927,3.539787966,-6.216530674,-7.177394502,10.24653684
41:23.8,1.42E+12,3.580704,-4.7427373,-7.9177847,9.899813775,3.57022268,-6.273124984,-7.180912188,10.27980786
41:23.8,1.42E+12,3.3880546,-4.6690907,-7.762857,9.671673627,3.584970012,-6.312187754,-7.176978368,10.29688153
41:23.8,1.42E+12,3.3133597,-4.5165577,-7.9064083,9.689630445,3.586439952,-6.334841644,-7.172954734,10.30339867
41:23.8,1.42E+12,3.2097752,-4.4652147,-8.259375,9.922604222,3.575680326,-6.344622308,-7.174233094,10.30485206
41:23.8,1.42E+12,2.870431,-4.084706,-8.239166,9.633693664,3.555436426,-6.33340464,-7.170320214,10.28987016
41:23.9,1.42E+12,2.4343877,-3.4572108,-8.210127,9.234973489,3.520624816,-6.297135066,-7.169951984,10.26204257
41:23.9,1.42E+12,2.5264463,-2.9335995,-8.172106,9.042801193,3.490423622,-6.240753306,-7.169550824,10.2270298
41:23.9,1.42E+12,2.7143056,-2.8214827,-8.899743,9.722841405,3.462560562,-6.175459088,-7.182145644,10.20030263
41:23.9,1.42E+12,2.124532,-2.5926087,-8.33362,8.982453918,3.432814422,-6.100788368,-7.192177784,10.1660303
41:23.9,1.42E+12,1.8776953,-2.4456143,-7.9891863,8.563519526,3.39363789,-6.024291442,-7.19665647,10.123444
41:24.0,1.42E+12,1.9898121,-2.0853136,-8.306526,8.792397807,3.355024188,-5.939576606,-7.20293441,10.08092698
41:24.0,1.42E+12,1.8077906,-2.1089644,-8.551567,8.99139232,3.316194934,-5.855110254,-7.22585475,10.05195169
41:24.0,1.42E+12,1.9562819,-1.9600241,-8.604108,9.038772473,3.277215992,-5.763554644,-7.25551109,10.02420234
41:24.0,1.42E+12,1.961521,-1.780697,-8.40113,8.808940442,3.239934518,-5.663359004,-7.278886482,9.987728549
41:24.1,1.42E+12,1.7817448,-1.5194902,-8.419392,8.738971716,3.196803212,-5.548957902,-7.305737648,9.945249725
41:24.1,1.42E+12,1.5332615,-1.0566527,-8.410261,8.613936141,3.152651028,-5.426329916,-7.332762458,9.902594062
41:24.1,1.42E+12,0.6465056,-0.71880525,-7.515721,7.577645586,3.095613636,-5.293535067,-7.341396504,9.838211637
41:24.1,1.42E+12,0.52226394,-0.8107141,-8.917706,8.96969884,3.044890115,-5.155213709,-7.382842324,9.802276171
41:24.1,1.42E+12,0.18785934,-0.9375005,-8.5601,8.613333288,2.991918272,-5.025050379,-7.42807827,9.77141526
41:24.1,1.42E+12,0.76820254,-0.51403105,-9.251062,9.297123813,2.954268562,-4.88985452,-7.49616867,9.763330196
41:24.2,1.42E+12,0.63393176,-0.25432113,-8.739277,8.765928998,2.91748705,-4.745524663,-7.55636749,9.743965322
41:24.2,1.42E+12,0.9392967,-0.31539413,-9.096583,9.150386551,2.888357624,-4.602664745,-7.62139525,9.731490481
41:24.2,1.42E+12,0.84199905,-0.674198,-9.096583,9.160312638,2.854734545,-4.463241677,-7.681255758,9.712636233
41:24.2,1.42E+12,0.97432387,-0.9105565,-9.080268,9.177673294,2.815689738,-4.318956717,-7.727970628,9.677040583
41:24.2,1.42E+12,0.9014255,-0.9153465,-8.834478,8.927397643,2.77419902,-4.174899287,-7.754555328,9.626599032
41:24.3,1.42E+12,0.5638774,-0.54726195,-8.678653,8.714153502,2.719751248,-4.028371992,-7.767790808,9.566733525
41:24.3,1.42E+12,0.5186714,-0.29129425,-8.55486,8.575517593,2.659291976,-3.881739917,-7.777490628,9.505199214
41:24.3,1.42E+12,0.21151017,-0.57420594,-8.479716,8.501766431,2.596452649,-3.744427456,-7.797336356,9.45373198
41:24.3,1.42E+12,0.17453705,-1.2299923,-9.066945,9.151657548,2.537151966,-3.627302022,-7.835674624,9.425867055
41:24.3,1.42E+12,0.64126647,-1.3418097,-9.494456,9.610222198,2.491011914,-3.518232836,-7.885131778,9.41394329
41:24.4,1.42E+12,0.8247849,-1.1795471,-9.127569,9.240352663,2.455676396,-3.406903344,-7.929152238,9.398548409
41:24.4,1.42E+12,1.1070977,-1.2973522,-8.702752,8.868296365,2.428690514,-3.295121788,-7.964092564,9.374083677
41:24.4,1.42E+12,1.0292597,-1.3124707,-8.6418295,8.801316491,2.394333958,-3.178340634,-8.001805148,9.345818949
41:24.4,1.42E+12,1.1391312,-1.3810282,-8.483309,8.670143619,2.360722854,-3.063457538,-8.044140118,9.319971269
41:24.4,1.42E+12,1.6142431,-1.583108,-8.4415455,8.739090465,2.322303746,-2.951592158,-8.081032398,9.287371767
41:24.5,1.42E+12,2.035168,-1.6832497,-8.366402,8.773364279,2.282259026,-2.846471762,-8.106275906,9.248433709
41:24.5,1.42E+12,2.4316933,-1.7919236,-8.421787,8.947101138,2.246300798,-2.753847374,-8.134674854,9.219364117
41:24.5,1.42E+12,2.4535477,-2.2412891,-8.336464,8.974402775,2.209447432,-2.671428756,-8.166783074,9.194653848
41:24.5,1.42E+12,2.6009912,-2.4533982,-8.251441,8.992808045,2.17582136,-2.5910998,-8.20019659,9.171036741
41:24.5,1.42E+12,2.529889,-2.4911196,-8.152048,8.891675984,2.1354563,-2.517039802,-8.23544829,9.148992349
41:24.6,1.42E+12,2.6884093,-2.6101222,-8.073611,8.900757105,2.09686954,-2.45057202,-8.263353262,9.125879998
41:24.6,1.42E+12,2.890489,-2.9312046,-7.9954734,8.993024072,2.06759641,-2.395729068,-8.28201645,9.104721289
41:24.6,1.42E+12,3.4864,-3.3682957,-7.9352984,9.298890341,2.05590273,-2.352322334,-8.302188498,9.095528103
41:24.6,1.42E+12,3.694617,-3.797902,-7.960147,9.562332071,2.050214558,-2.326608802,-8.323638898,9.09797345
41:24.6,1.42E+12,3.7407212,-3.7285964,-7.576944,9.236098018,2.041574522,-2.301616778,-8.329066618,9.087180453
41:24.7,1.42E+12,3.6278558,-3.5904336,-7.4013586,8.990698542,2.026964898,-2.27753485,-8.330788038,9.071550261
41:24.7,1.42E+12,3.5691779,-3.591182,-7.425608,8.987506507,2.018998466,-2.255042618,-8.342544578,9.067197148
41:24.7,1.42E+12,3.7368293,-3.9868095,-7.313641,9.129506442,2.016316048,-2.241190428,-8.35451069,9.068705033
41:24.7,1.42E+12,3.572471,-4.1664357,-6.943461,8.850615015,2.007684996,-2.22858065,-8.34206258,9.049467466
41:24.7,1.42E+12,3.7429664,-4.2583447,-6.9060388,8.935136762,2.002230336,-2.21438417,-8.32412987,9.026487016
41:24.8,1.42E+12,3.8621187,-4.343518,-6.6148944,8.805619648,2.00785863,-2.206399784,-8.298072064,9.004603133
41:24.8,1.42E+12,3.7377274,-4.7219305,-6.781049,9.069170817,2.014852086,-2.20745658,-8.278435904,8.992553077
41:24.8,1.42E+12,4.113147,-5.639822,-6.6666865,9.652475295,2.030847832,-2.229921866,-8.253641468,8.991809974
41:24.8,1.42E+12,4.547244,-6.289471,-7.4097414,10.73029082,2.057597208,-2.266406992,-8.236648796,9.007963706
41:24.8,1.42E+12,5.3160453,-6.8726583,-7.9534106,11.77924063,2.106509494,-2.322166038,-8.230933688,9.050874645
41:24.9,1.42E+12,5.0528927,-6.903045,-7.61721,11.45450318,2.158879594,-2.391082722,-8.219075348,9.095265239
41:24.9,1.42E+12,4.738097,-6.6966243,-6.8536477,10.68956627,2.203112608,-2.466343218,-8.192706182,9.128200541
41:24.9,1.42E+12,3.8507423,-6.4214964,-6.311625,9.792877127,2.225841342,-2.538343492,-8.140943822,9.129601255
41:24.9,1.42E+12,3.7173698,-5.966143,-5.8948917,9.174063913,2.257698098,-2.605814178,-8.092169256,9.133433455
41:24.9,1.42E+12,3.48161,-6.327941,-5.6410193,9.164362729,2.289776392,-2.683460712,-8.045205916,9.145450319
41:25.0,1.42E+12,3.275788,-6.55442,-5.1687517,8.96700634,2.31549591,-2.77284284,-7.98245043,9.14894249
41:25.0,1.42E+12,3.4658926,-6.7805996,-5.729186,9.529560046,2.34865795,-2.866275544,-7.92600281,9.159705844
41:25.0,1.42E+12,3.3087194,-7.1706886,-5.843249,9.823948185,2.3757067,-2.970488834,-7.87078563,9.175409358
41:25.0,1.42E+12,3.1566358,-7.3786063,-6.0376945,10.0430043,2.399608996,-3.08244702,-7.82351692,9.200090636
41:25.1,1.42E+12,3.4905913,-7.1817656,-6.330486,10.19004601,2.433785926,-3.195692528,-7.7817388,9.229112121
41:25.1,1.42E+12,3.2443533,-7.3082523,-6.232739,10.1382156,2.468007762,-3.32072452,-7.73818836,9.259597711
41:25.1,1.42E+12,3.153642,-7.520511,-5.7808285,9.996075315,2.51815049,-3.456758635,-7.70349051,9.307966305
41:25.1,1.42E+12,3.18822,-7.693701,-5.71287,10.09924084,2.571469611,-3.594418373,-7.63939379,9.330557145
41:25.1,1.42E+12,3.0793962,-7.576345,-5.740712,9.991969715,2.629300348,-3.727195263,-7.58300603,9.358129874
41:25.1,1.42E+12,2.7087672,-7.5606275,-5.8848624,9.956511106,2.668111641,-3.868127192,-7.515682038,9.37131762
41:25.2,1.42E+12,3.1924114,-7.970026,-6.3926067,10.70412189,2.719281234,-4.022441289,-7.468748632,9.410081477
41:25.2,1.42E+12,3.3304243,-8.036488,-6.8290987,11.05954133,2.767103786,-4.176863167,-7.423398946,9.448264573
41:25.2,1.42E+12,3.227738,-7.7314224,-6.715635,10.73745493,2.814818565,-4.318007655,-7.375779986,9.479807419
41:25.2,1.42E+12,2.6569748,-7.334897,-6.51595,10.16453804,2.848471584,-4.446494465,-7.324493626,9.499544714
41:25.3,1.42E+12,2.1071682,-7.1593122,-6.239176,9.727447052,2.872586438,-4.571373779,-7.272587586,9.515545702
41:25.3,1.42E+12,1.9318826,-6.793922,-5.8616605,9.178704175,2.899946542,-4.69630698,-7.216247736,9.524836715
41:25.3,1.42E+12,2.0246897,-6.270161,-5.590125,8.640820844,2.930066908,-4.815884315,-7.156953036,9.52614278
41:25.3,1.42E+12,1.6274158,-6.1306515,-5.4402866,8.356439929,2.95838502,-4.927013226,-7.096164448,9.52323625
41:25.4,1.42E+12,2.6168582,-6.307284,-5.5271063,8.785139859,3.007231443,-5.02855906,-7.025367674,9.515905897
41:25.4,1.42E+12,2.7481353,-7.0894074,-6.2686644,9.854344132,3.04936882,-5.143511014,-6.960851842,9.520788335
41:25.4,1.42E+12,3.7318895,-7.5211096,-6.7461715,10.77055796,3.107510912,-5.270342264,-6.913223892,9.551392441
41:25.4,1.42E+12,3.4631982,-7.661069,-6.745872,10.77926292,3.154632922,-5.3976166,-6.874086292,9.589611772
41:25.4,1.42E+12,3.2745905,-7.4208183,-6.094277,10.14552607,3.199539538,-5.519783552,-6.823135242,9.616495964
41:25.4,1.42E+12,3.1391222,-7.5444613,-5.629643,9.922996765,3.239539358,-5.643052214,-6.766061922,9.641553027
41:25.4,1.42E+12,3.0677207,-7.065757,-5.4212766,9.419451802,3.26860891,-5.752705194,-6.705656544,9.655160254
41:25.5,1.42E+12,3.0889764,-6.7094975,-5.716313,9.339987485,3.289685078,-5.85323015,-6.652654764,9.666492718
41:25.5,1.42E+12,2.8972251,-6.6599507,-5.8375607,9.318045478,3.298995714,-5.950590692,-6.600970238,9.673911605
41:25.5,1.42E+12,2.50534,-6.168223,-5.8698936,8.875773452,3.30003156,-6.02912937,-6.55163883,9.671939018
41:25.5,1.42E+12,2.8165429,-5.9805136,-5.9921894,8.922207722,3.304342594,-6.099671678,-6.506453798,9.670527012
41:25.5,1.42E+12,3.0485604,-5.9793158,-6.4008393,9.274517868,3.314716022,-6.169435602,-6.471429624,9.678183849
41:25.6,1.42E+12,3.2650104,-6.071674,-6.65531,9.582205867,3.326248044,-6.238666638,-6.443063604,9.691812825
